"Title"	"docking score"	"MMGBSA dG Bind"
"ZINC000009008578"	-10.535	-67.187
"ZINC000002407186"	-10.303	-67.185
"ZINC000012336991"	-11.071	-67.175
"ZINC000009185592"	-10.202	-67.166
"ZINC000012377117"	-10.608	-67.148
"ZINC000409405140"	-10.021	-67.144
"ZINC000019743692"	-10.103	-67.135
"ZINC000067258054"	-10.183	-67.125
"ZINC000016839125"	-11.010	-67.116
"ZINC000008721963"	-10.434	-67.112
"ZINC000020392540"	-10.467	-67.112
"ZINC000306131352"	-10.237	-67.108
"ZINC000009420708"	-10.115	-67.103
"ZINC000104347281"	-10.060	-67.097
"ZINC000102897481"	-10.063	-67.088
"ZINC000096155157"	-10.071	-67.084
"ZINC000009007793"	-10.185	-67.072
"ZINC000022626603"	-10.138	-67.062
"ZINC000016226212"	-11.438	-67.058
"ZINC000096155667"	-10.298	-67.054
"ZINC000001450319"	-10.068	-67.041
"ZINC000023157359"	-10.378	-67.041
"ZINC000027019457"	-10.592	-67.038
"ZINC000016839018"	-10.650	-67.019
"ZINC000023157133"	-10.762	-67.015
"ZINC000008670655"	-11.060	-67.014
"ZINC000252552439"	-10.081	-67.012
"ZINC000257286357"	-10.121	-66.988
"ZINC000013494498"	-10.616	-66.982
"ZINC000004973447"	-10.445	-66.968
"ZINC000018207500"	-10.065	-66.965
"ZINC000000883885"	-10.266	-66.945
"ZINC000257221769"	-10.323	-66.941
"ZINC000585289415"	-10.860	-66.936
"ZINC000013364924"	-10.701	-66.923
"ZINC000012857292"	-10.547	-66.915
"ZINC000226768296"	-10.025	-66.912
"ZINC001704354079"	-10.049	-66.909
"ZINC001775973435"	-10.927	-66.897
"ZINC000000424871"	-10.053	-66.895
"ZINC000036237438"	-10.129	-66.892
"ZINC000953001276"	-10.824	-66.887
"ZINC000408760652"	-10.464	-66.876
"ZINC000009872587"	-10.554	-66.874
"ZINC000013003395"	-10.089	-66.873
"ZINC000585294417"	-10.093	-66.867
"ZINC000006812173"	-10.046	-66.860
"ZINC000100931429"	-10.266	-66.859
"ZINC000020007874"	-10.076	-66.855
"ZINC000253470588"	-10.475	-66.847
"ZINC000009840963"	-10.363	-66.847
"ZINC000012326915"	-10.163	-66.830
"ZINC000002514744"	-10.085	-66.805
"ZINC000055343344"	-10.479	-66.804
"ZINC000017144195"	-10.133	-66.787
"ZINC000409415771"	-10.322	-66.779
"ZINC000023142197"	-10.265	-66.764
"ZINC000426500402"	-10.236	-66.763
"ZINC000279025261"	-10.308	-66.759
"ZINC000011757747"	-10.103	-66.758
"ZINC000055054012"	-10.086	-66.757
"ZINC000007615993"	-10.086	-66.752
"ZINC000408857008"	-10.034	-66.739
"ZINC000102925547"	-10.089	-66.728
"ZINC000408940681"	-10.012	-66.727
"ZINC000022998262"	-10.169	-66.724
"ZINC000096116540"	-10.250	-66.721
"ZINC000056936846"	-10.948	-66.715
"ZINC000004738938"	-10.708	-66.703
"ZINC000016839146"	-10.152	-66.696
"ZINC000003353443"	-10.018	-66.688
"ZINC000004711728"	-10.045	-66.685
"ZINC000015274769"	-10.107	-66.681
"ZINC000016125469"	-10.787	-66.677
"ZINC000220229222"	-10.127	-66.669
"ZINC000023507674"	-10.144	-66.650
"ZINC000096155142"	-10.196	-66.634
"ZINC000056936092"	-11.193	-66.633
"ZINC000020981454"	-10.568	-66.624
"ZINC001560411743"	-10.092	-66.623
"ZINC000038829112"	-10.073	-66.619
"ZINC000024984783"	-10.227	-66.613
"ZINC000000781555"	-10.163	-66.612
"ZINC000015069830"	-10.272	-66.606
"ZINC000007342524"	-10.627	-66.603
"ZINC000019761199"	-10.505	-66.597
"ZINC000008810115"	-10.121	-66.591
"ZINC000409135604"	-10.172	-66.589
"ZINC000019741295"	-10.279	-66.579
"ZINC000018173339"	-10.822	-66.571
"ZINC000102754558"	-10.072	-66.567
"ZINC000009713823"	-10.510	-66.542
"ZINC000021727167"	-10.034	-66.539
"ZINC000016839019"	-11.267	-66.535
"ZINC000102727011"	-11.257	-66.511
"ZINC000015007668"	-10.500	-66.499
"ZINC000020272635"	-10.034	-66.467
"ZINC000021971195"	-10.433	-66.455
"ZINC000022884243"	-10.283	-66.437
"ZINC000001324552"	-10.269	-66.423
"ZINC000049002431"	-10.046	-66.416
"ZINC000009275459"	-10.075	-66.411
"ZINC000222811099"	-10.013	-66.404
"ZINC000101287348"	-10.051	-66.377
"ZINC000019928229"	-10.134	-66.375
"ZINC000001207021"	-10.067	-66.370
"ZINC000005448299"	-10.046	-66.365
"ZINC000001263513"	-10.306	-66.352
"ZINC000010903212"	-10.029	-66.341
"ZINC000023158116"	-10.425	-66.326
"ZINC000019744376"	-10.063	-66.314
"ZINC000009296282"	-10.107	-66.302
"ZINC000067216512"	-11.456	-66.299
"ZINC000004946915"	-10.425	-66.294
"ZINC000009592127"	-10.267	-66.247
"ZINC000033279106"	-10.156	-66.246
"ZINC000009659227"	-10.313	-66.237
"ZINC000013568939"	-10.209	-66.225
"ZINC000065406443"	-10.636	-66.217
"ZINC000409405892"	-10.251	-66.215
"ZINC000048488620"	-10.325	-66.210
"ZINC000016839188"	-10.341	-66.208
"ZINC000009333805"	-10.922	-66.191
"ZINC000670467077"	-10.338	-66.187
"ZINC000003007731"	-10.144	-66.183
"ZINC000035828517"	-10.353	-66.178
"ZINC000025282216"	-10.394	-66.162
"ZINC000036300177"	-10.151	-66.156
"ZINC000022233675"	-10.056	-66.137
"ZINC000024282574"	-10.022	-66.134
"ZINC000180165415"	-10.270	-66.133
"ZINC000102368724"	-10.147	-66.129
"ZINC000057486965"	-10.022	-66.114
"ZINC000031841659"	-10.785	-66.102
"ZINC000012149797"	-10.158	-66.092
"ZINC000005496158"	-10.459	-66.086
"ZINC000409026980"	-10.032	-66.083
"ZINC000031192012"	-10.385	-66.073
"ZINC000038670878"	-10.138	-66.060
"ZINC000022236991"	-10.416	-66.058
"ZINC000102740709"	-10.502	-66.055
"ZINC001704349992"	-10.784	-66.052
"ZINC000018078081"	-10.427	-66.046
"ZINC000005401403"	-10.757	-66.034
"ZINC000001224424"	-10.139	-66.022
"ZINC000102856732"	-10.220	-66.020
"ZINC000002716492"	-10.048	-66.009
"ZINC000003210501"	-10.463	-65.995
"ZINC000257298184"	-10.731	-65.993
"ZINC000004121037"	-10.346	-65.992
"ZINC000036359669"	-10.971	-65.975
"ZINC000019236771"	-10.091	-65.968
"ZINC000004544061"	-10.342	-65.963
"ZINC000095367354"	-10.003	-65.959
"ZINC000097374742"	-10.104	-65.957
"ZINC000015669392"	-10.165	-65.955
"ZINC000017099999"	-10.109	-65.949
"ZINC000011902294"	-10.560	-65.949
"ZINC000224759742"	-10.110	-65.914
"ZINC000012522235"	-10.411	-65.912
"ZINC000009418544"	-10.266	-65.912
"ZINC000004576429"	-10.017	-65.904
"ZINC000054220060"	-10.719	-65.897
"ZINC000001131842"	-10.024	-65.895
"ZINC000012861941"	-10.602	-65.891
"ZINC000003007736"	-10.072	-65.877
"ZINC000067245181"	-10.659	-65.855
"ZINC000100137300"	-10.627	-65.852
"ZINC000012751890"	-10.106	-65.851
"ZINC000102874977"	-10.199	-65.849
"ZINC000012942879"	-11.084	-65.827
"ZINC000002792377"	-10.062	-65.825
"ZINC000013644481"	-11.253	-65.798
"ZINC000002684819"	-10.399	-65.796
"ZINC000020112064"	-10.273	-65.793
"ZINC000002621693"	-10.248	-65.793
"ZINC000012385201"	-10.028	-65.786
"ZINC000004892041"	-10.232	-65.780
"ZINC000019713033"	-10.214	-65.756
"ZINC000067284432"	-10.030	-65.751
"ZINC001775973488"	-10.009	-65.747
"ZINC000409085201"	-10.464	-65.730
"ZINC000019116778"	-10.142	-65.726
"ZINC000013692003"	-10.073	-65.724
"ZINC000091636234"	-10.330	-65.715
"ZINC000001027349"	-10.247	-65.710
"ZINC000023156778"	-10.113	-65.702
"ZINC000409410154"	-10.072	-65.694
"ZINC000001151251"	-10.462	-65.680
"ZINC000245242252"	-10.231	-65.673
"ZINC000096155151"	-10.053	-65.661
"ZINC000017177727"	-10.151	-65.659
"ZINC000040387802"	-10.042	-65.630
"ZINC000036340368"	-10.636	-65.617
"ZINC000041089704"	-10.165	-65.616
"ZINC000032946842"	-10.083	-65.584
"ZINC000017216516"	-10.059	-65.582
"ZINC000020742546"	-10.705	-65.574
"ZINC000022853618"	-10.069	-65.565
"ZINC000104227003"	-10.018	-65.562
"ZINC000063884823"	-10.077	-65.548
"ZINC000032501886"	-10.047	-65.533
"ZINC000001376963"	-10.365	-65.530
"ZINC000022855097"	-10.016	-65.519
"ZINC000015731464"	-10.122	-65.503
"ZINC000014134624"	-10.754	-65.503
"ZINC000022627571"	-10.354	-65.501
"ZINC000040253871"	-10.925	-65.492
"ZINC000023157356"	-10.159	-65.487
"ZINC000020533366"	-10.353	-65.469
"ZINC000102926196"	-10.824	-65.458
"ZINC000006428307"	-10.045	-65.458
"ZINC000409403518"	-10.028	-65.450
"ZINC000008870281"	-10.263	-65.448
"ZINC000011981373"	-10.566	-65.436
"ZINC000102873968"	-10.424	-65.435
"ZINC000068569673"	-11.020	-65.429
"ZINC000095475960"	-10.998	-65.423
"ZINC000009243326"	-10.207	-65.395
"ZINC000408903239"	-10.543	-65.387
"ZINC000426628268"	-10.595	-65.370
"ZINC000009070227"	-10.572	-65.368
"ZINC000001396046"	-10.535	-65.341
"ZINC000049547314"	-10.280	-65.339
"ZINC000409021023"	-10.323	-65.329
"ZINC000008992674"	-10.545	-65.323
"ZINC000002716039"	-10.357	-65.317
"ZINC000019121056"	-10.138	-65.314
"ZINC000004555057"	-10.001	-65.295
"ZINC000004825100"	-10.604	-65.273
"ZINC000306139895"	-11.672	-65.266
"ZINC000009451114"	-10.244	-65.260
"ZINC001506422291"	-10.465	-65.258
"ZINC000077419351"	-10.032	-65.246
"ZINC000113940867"	-10.606	-65.246
"ZINC000101287458"	-10.175	-65.237
"ZINC001704309325"	-10.881	-65.237
"ZINC000102368872"	-10.661	-65.227
"ZINC000018154969"	-10.341	-65.224
"ZINC000224171411"	-10.383	-65.219
"ZINC000009412957"	-10.313	-65.214
"ZINC000072426072"	-10.092	-65.213
"ZINC000036724673"	-10.945	-65.203
"ZINC000008993019"	-10.467	-65.195
"ZINC000013690307"	-10.095	-65.192
"ZINC000004941146"	-10.168	-65.183
"ZINC000020539770"	-11.262	-65.165
"ZINC000009680745"	-10.607	-65.162
"ZINC000244718967"	-10.794	-65.153
"ZINC000005797486"	-10.037	-65.148
"ZINC000015865237"	-10.020	-65.147
"ZINC000009281016"	-10.147	-65.133
"ZINC000253470936"	-11.017	-65.132
"ZINC000009124685"	-10.760	-65.126
"ZINC000014982316"	-10.008	-65.096
"ZINC000017136013"	-10.016	-65.092
"ZINC000023077225"	-10.063	-65.072
"ZINC000008763789"	-10.256	-65.061
"ZINC000049549465"	-10.226	-65.060
"ZINC000035327540"	-10.926	-65.052
"ZINC000014064736"	-10.399	-65.040
"ZINC000012891577"	-10.166	-65.039
"ZINC000015865235"	-10.284	-65.037
"ZINC000003841475"	-10.030	-65.030
"ZINC000020563304"	-10.127	-65.027
"ZINC000095471014"	-10.028	-65.025
"ZINC000009516547"	-11.107	-65.024
"ZINC001776111760"	-10.713	-65.017
"ZINC000098211427"	-10.236	-65.014
"ZINC000095377026"	-10.258	-65.006
"ZINC000096038434"	-10.088	-64.978
"ZINC000009540775"	-10.052	-64.970
"ZINC000023077258"	-10.033	-64.969
"ZINC000223491955"	-10.780	-64.959
"ZINC000334158231"	-10.044	-64.949
"ZINC001506410842"	-10.032	-64.946
"ZINC000018271268"	-10.459	-64.942
"ZINC000426433708"	-10.351	-64.936
"ZINC000888088379"	-10.026	-64.935
"ZINC000001424542"	-10.685	-64.932
"ZINC000096117123"	-10.442	-64.932
"ZINC000072401357"	-10.717	-64.917
"ZINC000020235069"	-10.066	-64.905
"ZINC000096441287"	-10.081	-64.899
"ZINC000011791306"	-10.512	-64.897
"ZINC000169754340"	-10.284	-64.885
"ZINC000257302111"	-10.042	-64.875
"ZINC000106763116"	-10.597	-64.865
"ZINC001529093971"	-10.453	-64.857
"ZINC000009783398"	-10.045	-64.856
"ZINC000016964234"	-10.176	-64.838
"ZINC000096193496"	-10.076	-64.833
"ZINC000005040357"	-10.273	-64.830
"ZINC000023157935"	-10.658	-64.821
"ZINC000585169058"	-10.583	-64.797
"ZINC000045922823"	-10.431	-64.791
"ZINC000022279639"	-10.016	-64.772
"ZINC000004450570"	-10.255	-64.772
"ZINC000000796045"	-10.380	-64.764
"ZINC000072372000"	-10.027	-64.759
"ZINC000102859629"	-10.127	-64.737
"ZINC000033023781"	-10.674	-64.730
"ZINC000037181229"	-10.237	-64.729
"ZINC000096117501"	-10.265	-64.729
"ZINC000012997872"	-10.042	-64.727
"ZINC000257244479"	-11.175	-64.726
"ZINC000008477213"	-10.010	-64.724
"ZINC000067218386"	-10.008	-64.722
"ZINC000013565520"	-10.177	-64.718
"ZINC000049006633"	-10.017	-64.709
"ZINC000031239906"	-10.179	-64.706
"ZINC000169754352"	-10.168	-64.696
"ZINC000020083616"	-10.206	-64.694
"ZINC000021576482"	-10.399	-64.691
"ZINC000009012544"	-10.047	-64.683
"ZINC000009763887"	-10.067	-64.666
"ZINC000001058425"	-10.551	-64.663
"ZINC000009135543"	-10.472	-64.649
"ZINC000096436261"	-10.003	-64.647
"ZINC000059135944"	-10.118	-64.646
"ZINC000096193518"	-10.692	-64.640
"ZINC000023147182"	-10.782	-64.625
"ZINC000040399011"	-10.623	-64.582
"ZINC000002679188"	-10.198	-64.580
"ZINC000006445676"	-10.170	-64.570
"ZINC000426546037"	-10.702	-64.567
"ZINC000022233687"	-10.238	-64.550
"ZINC000095483839"	-10.039	-64.542
"ZINC000238997270"	-10.502	-64.515
"ZINC000025197370"	-10.474	-64.491
"ZINC000091364880"	-10.483	-64.489
"ZINC000027403328"	-10.114	-64.488
"ZINC000032932435"	-10.284	-64.485
"ZINC000038845660"	-10.255	-64.473
"ZINC000003015449"	-10.068	-64.470
"ZINC000019016709"	-10.242	-64.463
"ZINC000008771922"	-10.404	-64.443
"ZINC000013145489"	-10.003	-64.442
"ZINC000022627413"	-10.577	-64.429
"ZINC000072354179"	-10.295	-64.423
"ZINC000021158683"	-10.162	-64.400
"ZINC000013083307"	-10.911	-64.378
"ZINC000016216917"	-10.172	-64.370
"ZINC000016957632"	-10.252	-64.369
"ZINC001776111799"	-10.136	-64.355
"ZINC000095363499"	-10.151	-64.353
"ZINC000009933652"	-10.051	-64.348
"ZINC000257314967"	-10.315	-64.329
"ZINC000019022311"	-10.178	-64.327
"ZINC000003362731"	-10.356	-64.304
"ZINC000032893376"	-10.850	-64.293
"ZINC000098211426"	-10.460	-64.264
"ZINC000002029645"	-10.018	-64.249
"ZINC000005259072"	-10.033	-64.247
"ZINC000102727279"	-10.074	-64.223
"ZINC000004937210"	-10.173	-64.215
"ZINC000256045702"	-10.239	-64.204
"ZINC000095479024"	-10.332	-64.198
"ZINC000012031378"	-10.276	-64.196
"ZINC000065362342"	-10.278	-64.195
"ZINC000102799796"	-10.429	-64.187
"ZINC000239173948"	-10.320	-64.173
"ZINC000009529004"	-10.447	-64.171
"ZINC000091445009"	-10.711	-64.164
"ZINC000516421379"	-10.041	-64.154
"ZINC000019972760"	-10.608	-64.137
"ZINC000076073147"	-10.075	-64.133
"ZINC000000290000"	-10.203	-64.127
"ZINC000003999960"	-10.041	-64.104
"ZINC000004221452"	-10.544	-64.087
"ZINC000004863903"	-10.536	-64.073
"ZINC000056907939"	-10.025	-64.069
"ZINC000426534048"	-10.901	-64.061
"ZINC000033004326"	-10.086	-64.059
"ZINC000017179862"	-10.062	-64.052
"ZINC000952872780"	-10.308	-64.049
"ZINC000019823869"	-11.719	-64.047
"ZINC000016690246"	-10.273	-64.030
"ZINC000426389951"	-10.072	-64.030
"ZINC000012225960"	-10.184	-64.005
"ZINC000019691543"	-10.315	-64.000
"ZINC000013726569"	-10.152	-63.996
"ZINC001704308862"	-10.151	-63.995
"ZINC000257256547"	-10.172	-63.992
"ZINC000009124114"	-10.328	-63.983
"ZINC000009610738"	-10.607	-63.978
"ZINC000008922025"	-10.188	-63.953
"ZINC001775972597"	-10.339	-63.950
"ZINC000015783632"	-10.394	-63.936
"ZINC000020869283"	-10.142	-63.896
"ZINC000009829057"	-10.058	-63.891
"ZINC000098211490"	-10.403	-63.885
"ZINC000091586661"	-10.646	-63.882
"ZINC000003630253"	-10.174	-63.863
"ZINC000019347793"	-10.432	-63.862
"ZINC001529168429"	-10.119	-63.847
"ZINC000004626339"	-10.317	-63.842
"ZINC000102509140"	-10.338	-63.829
"ZINC000013807201"	-10.100	-63.823
"ZINC000036366904"	-10.285	-63.804
"ZINC000003023341"	-10.298	-63.795
"ZINC000102507142"	-10.391	-63.792
"ZINC000009243269"	-10.002	-63.792
"ZINC001775973228"	-10.038	-63.784
"ZINC000008893562"	-10.222	-63.782
"ZINC000019744391"	-10.396	-63.776
"ZINC000012029374"	-10.163	-63.765
"ZINC000225548047"	-10.304	-63.761
"ZINC000017011429"	-10.413	-63.761
"ZINC000009968626"	-10.518	-63.750
"ZINC000012150551"	-10.350	-63.742
"ZINC000221326155"	-10.108	-63.730
"ZINC000023619438"	-10.014	-63.710
"ZINC000102873202"	-10.120	-63.703
"ZINC000013513062"	-10.017	-63.693
"ZINC000102648758"	-10.171	-63.691
"ZINC000100176034"	-10.074	-63.679
"ZINC000013858037"	-10.074	-63.679
"ZINC000239164893"	-10.074	-63.679
"ZINC000004999673"	-10.520	-63.673
"ZINC000408643722"	-10.075	-63.662
"ZINC000016215941"	-10.159	-63.639
"ZINC000224887847"	-10.082	-63.587
"ZINC000102876209"	-10.384	-63.587
"ZINC000888107124"	-10.106	-63.567
"ZINC000000892796"	-10.062	-63.560
"ZINC000888088581"	-10.123	-63.532
"ZINC000006499243"	-10.113	-63.528
"ZINC000107932066"	-10.242	-63.526
"ZINC000048112473"	-10.203	-63.522
"ZINC000224254649"	-10.352	-63.519
"ZINC000019744489"	-10.424	-63.516
"ZINC000041084771"	-10.129	-63.507
"ZINC000019921524"	-10.108	-63.499
"ZINC000027697779"	-10.107	-63.469
"ZINC000001354958"	-10.312	-63.463
"ZINC000408654634"	-10.508	-63.442
"ZINC000072335980"	-10.264	-63.438
"ZINC000067967276"	-10.046	-63.430
"ZINC000012529550"	-10.052	-63.427
"ZINC000057413149"	-10.167	-63.416
"ZINC000257283754"	-10.035	-63.413
"ZINC000170625263"	-10.812	-63.411
"ZINC000067218475"	-10.738	-63.390
"ZINC000002486866"	-10.183	-63.360
"ZINC000012581488"	-10.387	-63.355
"ZINC000408648153"	-10.259	-63.347
"ZINC000016838965"	-10.454	-63.331
"ZINC000009316580"	-10.077	-63.327
"ZINC000100775884"	-10.307	-63.314
"ZINC000098174888"	-10.248	-63.306
"ZINC000013731549"	-10.045	-63.271
"ZINC000004549677"	-11.325	-63.270
"ZINC000013116906"	-10.163	-63.265
"ZINC000104204216"	-10.128	-63.261
"ZINC000408856769"	-10.422	-63.246
"ZINC000096038418"	-10.776	-63.224
"ZINC000079488560"	-10.041	-63.224
"ZINC000016236695"	-10.181	-63.220
"ZINC000022998601"	-10.479	-63.215
"ZINC000002332206"	-10.001	-63.188
"ZINC000009519421"	-10.304	-63.167
"ZINC000021942688"	-10.398	-63.164
"ZINC000102928223"	-10.141	-63.158
"ZINC000022237040"	-10.122	-63.148
"ZINC000032907283"	-10.129	-63.146
"ZINC000002685412"	-10.280	-63.132
"ZINC000102835782"	-10.159	-63.120
"ZINC000067263369"	-10.159	-63.120
"ZINC000009435455"	-10.355	-63.105
"ZINC000226821886"	-10.148	-63.094
"ZINC000019744462"	-10.402	-63.066
"ZINC000001376977"	-10.134	-63.062
"ZINC000016115038"	-10.451	-63.055
"ZINC000224335740"	-10.251	-63.053
"ZINC000049002540"	-10.193	-63.049
"ZINC000019750672"	-10.195	-63.048
"ZINC000016839127"	-10.213	-63.041
"ZINC000019740823"	-10.295	-63.038
"ZINC000024998920"	-10.004	-63.031
"ZINC000223531320"	-11.023	-63.014
"ZINC000225541519"	-10.638	-62.999
"ZINC000257253590"	-10.544	-62.995
"ZINC000409045714"	-10.383	-62.981
"ZINC000001376855"	-10.424	-62.977
"ZINC000019528829"	-10.077	-62.972
"ZINC000057222807"	-10.309	-62.957
"ZINC000085409867"	-10.001	-62.934
"ZINC000004164449"	-10.234	-62.924
"ZINC000102750098"	-10.618	-62.916
"ZINC000022237038"	-10.154	-62.897
"ZINC000004312456"	-10.003	-62.892
"ZINC000001324963"	-10.944	-62.877
"ZINC000019973800"	-10.004	-62.866
"ZINC000012147143"	-10.374	-62.854
"ZINC000002257607"	-10.587	-62.841
"ZINC000044928707"	-10.367	-62.834
"ZINC000097505434"	-10.737	-62.821
"ZINC000409214653"	-10.723	-62.810
"ZINC000072371922"	-10.090	-62.769
"ZINC000020392581"	-10.436	-62.766
"ZINC000225692165"	-10.327	-62.764
"ZINC000019341787"	-10.503	-62.761
"ZINC000072335992"	-10.379	-62.742
"ZINC000012200834"	-10.049	-62.740
"ZINC000100298313"	-10.168	-62.722
"ZINC000004062678"	-10.184	-62.708
"ZINC000009669456"	-10.020	-62.706
"ZINC000013027530"	-10.091	-62.694
"ZINC000019743730"	-10.641	-62.685
"ZINC000020011816"	-10.534	-62.683
"ZINC000002803154"	-10.328	-62.666
"ZINC000089775141"	-10.260	-62.655
"ZINC000009581878"	-10.357	-62.651
"ZINC000009152318"	-10.327	-62.647
"ZINC000008836479"	-10.179	-62.645
"ZINC000216951175"	-10.182	-62.640
"ZINC000003007660"	-10.146	-62.633
"ZINC000011851952"	-10.402	-62.609
"ZINC000002911464"	-10.543	-62.607
"ZINC000019760049"	-10.013	-62.605
"ZINC000009860305"	-10.158	-62.597
"ZINC000070461311"	-11.310	-62.583
"ZINC000097425035"	-10.085	-62.581
"ZINC000585152254"	-10.001	-62.563
"ZINC000004949271"	-10.193	-62.559
"ZINC000016838973"	-10.054	-62.558
"ZINC000013585997"	-10.179	-62.557
"ZINC000012134321"	-10.372	-62.541
"ZINC000102933027"	-10.025	-62.535
"ZINC000017026155"	-10.104	-62.525
"ZINC000032975528"	-10.522	-62.525
"ZINC000071416152"	-10.166	-62.518
"ZINC000096378045"	-10.262	-62.480
"ZINC000012336956"	-10.104	-62.476
"ZINC000032100128"	-10.263	-62.474
"ZINC000001076381"	-10.702	-62.462
"ZINC000072340071"	-10.349	-62.461
"ZINC000095522249"	-10.096	-62.446
"ZINC000008892634"	-11.080	-62.442
"ZINC000252527708"	-10.345	-62.430
"ZINC000036104695"	-10.058	-62.425
"ZINC000100408688"	-10.125	-62.410
"ZINC000035836954"	-10.121	-62.372
"ZINC000017058666"	-10.032	-62.341
"ZINC000091663227"	-10.676	-62.316
"ZINC000001342662"	-10.197	-62.301
"ZINC000019744434"	-10.662	-62.297
"ZINC000016046275"	-10.345	-62.294
"ZINC000104481600"	-10.449	-62.293
"ZINC000952962521"	-10.051	-62.287
"ZINC000096155972"	-10.496	-62.259
"ZINC000012414529"	-10.237	-62.234
"ZINC000012256889"	-10.005	-62.234
"ZINC000035960790"	-10.121	-62.232
"ZINC000001324851"	-10.965	-62.219
"ZINC000091493851"	-10.007	-62.215
"ZINC000001324973"	-10.800	-62.212
"ZINC000004731427"	-10.033	-62.199
"ZINC000096221842"	-10.475	-62.169
"ZINC000095502240"	-10.583	-62.165
"ZINC000040485555"	-10.323	-62.158
"ZINC000055393404"	-10.034	-62.137
"ZINC000096193502"	-10.857	-62.125
"ZINC000000754488"	-10.046	-62.113
"ZINC000019907476"	-10.010	-62.110
"ZINC000001362726"	-10.064	-62.108
"ZINC000016361724"	-10.067	-62.106
"ZINC000019218449"	-10.214	-62.091
"ZINC000091493849"	-10.489	-62.077
"ZINC000828323297"	-10.499	-62.077
"ZINC000009907890"	-10.489	-62.035
"ZINC000008784711"	-10.853	-62.034
"ZINC000010112083"	-10.012	-62.008
"ZINC000012415042"	-10.131	-61.999
"ZINC000072392023"	-10.065	-61.986
"ZINC000033376487"	-10.047	-61.976
"ZINC000224294035"	-10.037	-61.970
"ZINC000072371937"	-10.770	-61.959
"ZINC000020011518"	-10.825	-61.943
"ZINC000035349180"	-10.298	-61.925
"ZINC000009568864"	-10.241	-61.921
"ZINC000012446206"	-11.471	-61.916
"ZINC000019341779"	-10.419	-61.913
"ZINC000003007747"	-10.296	-61.903
"ZINC000952971236"	-10.361	-61.902
"ZINC001506419346"	-10.003	-61.900
"ZINC000091906982"	-10.910	-61.898
"ZINC000001163225"	-10.054	-61.894
"ZINC000257218823"	-10.120	-61.872
"ZINC000018460270"	-10.391	-61.864
"ZINC000023865417"	-10.689	-61.862
"ZINC000008825044"	-10.373	-61.844
"ZINC000000999533"	-10.395	-61.843
"ZINC000408685722"	-10.014	-61.837
"ZINC000004247743"	-10.060	-61.814
"ZINC000408783336"	-10.369	-61.796
"ZINC000008593167"	-10.143	-61.772
"ZINC000071762260"	-10.248	-61.769
"ZINC000020309561"	-10.121	-61.759
"ZINC000067262708"	-10.391	-61.747
"ZINC000013843386"	-10.710	-61.730
"ZINC000108800814"	-10.300	-61.725
"ZINC000002938694"	-10.514	-61.721
"ZINC000033279019"	-10.614	-61.715
"ZINC000016849671"	-10.650	-61.705
"ZINC000013083218"	-10.499	-61.704
"ZINC000008625813"	-10.000	-61.701
"ZINC000206058698"	-10.994	-61.673
"ZINC000024012993"	-10.167	-61.672
"ZINC000032987923"	-10.513	-61.672
"ZINC000328871884"	-10.174	-61.623
"ZINC000001376247"	-10.180	-61.618
"ZINC000008783637"	-10.193	-61.559
"ZINC000100775465"	-10.221	-61.558
"ZINC001776111578"	-10.607	-61.556
"ZINC000097468224"	-10.140	-61.550
"ZINC000822559345"	-10.463	-61.542
"ZINC000024778127"	-10.233	-61.540
"ZINC000009195505"	-10.480	-61.538
"ZINC000035458932"	-10.121	-61.534
"ZINC000252495534"	-10.330	-61.531
"ZINC000009375053"	-10.065	-61.524
"ZINC000010449903"	-10.021	-61.516
"ZINC000102926443"	-10.682	-61.507
"ZINC000016837482"	-10.470	-61.477
"ZINC000225438444"	-10.294	-61.357
"ZINC000014185171"	-10.091	-61.307
"ZINC000015837044"	-11.043	-61.304
"ZINC000016267107"	-10.426	-61.293
"ZINC000033023778"	-10.450	-61.274
"ZINC000019135200"	-10.545	-61.267
"ZINC000003477464"	-10.272	-61.253
"ZINC001506431593"	-10.038	-61.231
"ZINC000020189554"	-10.295	-61.219
"ZINC000016043371"	-10.400	-61.207
"ZINC000016841451"	-10.013	-61.191
"ZINC000072481652"	-10.039	-61.160
"ZINC000004593480"	-10.006	-61.149
"ZINC000225742647"	-10.133	-61.140
"ZINC000012336996"	-10.109	-61.132
"ZINC000035898100"	-10.112	-61.132
"ZINC000006281915"	-10.562	-61.100
"ZINC000328901272"	-10.109	-61.098
"ZINC000033048889"	-10.110	-61.087
"ZINC000002544863"	-10.321	-61.083
"ZINC000077287377"	-10.069	-61.068
"ZINC000012279841"	-10.640	-61.062
"ZINC000003167255"	-10.099	-61.055
"ZINC000035289177"	-10.078	-61.013
"ZINC000009381091"	-10.117	-60.995
"ZINC000092062241"	-10.159	-60.992
"ZINC000017149073"	-10.223	-60.991
"ZINC000408816366"	-10.259	-60.973
"ZINC000239212568"	-10.455	-60.964
"ZINC000000007368"	-10.175	-60.946
"ZINC000012804364"	-10.140	-60.943
"ZINC000009569731"	-10.005	-60.936
"ZINC000012089684"	-10.896	-60.915
"ZINC000111507777"	-10.296	-60.913
"ZINC000019880778"	-10.746	-60.882
"ZINC000077393248"	-10.180	-60.879
"ZINC000009968800"	-10.152	-60.877
"ZINC000017835980"	-10.081	-60.860
"ZINC000002864868"	-10.214	-60.837
