"Title"	"Pharmacophore-Fit Score"	"docking score"
"ZINC000005904155"	66.190	-10.621
"ZINC000072340071"	65.930	-10.619
"ZINC000226767767"	65.640	-10.618
"ZINC000020785543"	65.880	-10.617
"ZINC000225697569"	66.000	-10.616
"ZINC000002655354"	65.190	-10.616
"ZINC000008900806"	65.240	-10.616
"ZINC000007920994"	65.330	-10.616
"ZINC000012337818"	66.200	-10.616
"ZINC000100137893"	65.610	-10.615
"ZINC000009662656"	76.410	-10.613
"ZINC000012594908"	65.660	-10.612
"ZINC000012885574"	65.550	-10.611
"ZINC000067217284"	66.520	-10.611
"ZINC000098211490"	66.070	-10.611
"ZINC000214295138"	66.200	-10.610
"ZINC000408618735"	66.500	-10.610
"ZINC000524734048"	66.330	-10.610
"ZINC000000942736"	65.990	-10.609
"ZINC000102623705"	66.110	-10.609
"ZINC000009402773"	74.570	-10.608
"ZINC000409177577"	66.410	-10.607
"ZINC000000626574"	65.840	-10.607
"ZINC000008922558"	65.600	-10.606
"ZINC000067258123"	65.940	-10.605
"ZINC000072420133"	65.830	-10.605
"ZINC000008215551"	65.990	-10.605
"ZINC000102491166"	65.510	-10.604
"ZINC000218486126"	65.560	-10.604
"ZINC000012974993"	66.140	-10.603
"ZINC000001298599"	66.910	-10.603
"ZINC000012276417"	75.750	-10.603
"ZINC000035399108"	65.420	-10.602
"ZINC000012443255"	65.600	-10.601
"ZINC000032957818"	65.990	-10.601
"ZINC000001057900"	65.920	-10.600
"ZINC000426465202"	66.710	-10.599
"ZINC000072115419"	65.820	-10.599
"ZINC000222419969"	65.100	-10.599
"ZINC000022387410"	65.390	-10.598
"ZINC000006159751"	64.980	-10.597
"ZINC000009892783"	64.730	-10.597
"ZINC000019707680"	85.320	-10.596
"ZINC000067258205"	66.320	-10.595
"ZINC000001440535"	65.440	-10.595
"ZINC000575613248"	66.870	-10.595
"ZINC000022627354"	75.600	-10.595
"ZINC000952971234"	65.410	-10.594
"ZINC000096380100"	65.380	-10.594
"ZINC000004556236"	65.410	-10.594
"ZINC000095522249"	64.930	-10.594
"ZINC000010215885"	65.520	-10.593
"ZINC000067259506"	66.310	-10.593
"ZINC000012144834"	65.980	-10.593
"ZINC000002803028"	65.410	-10.592
"ZINC000253500746"	65.890	-10.592
"ZINC000002332324"	66.900	-10.591
"ZINC000036619055"	65.370	-10.591
"ZINC000018163900"	65.950	-10.590
"ZINC000000817623"	66.890	-10.589
"ZINC000091951331"	65.250	-10.588
"ZINC000067756460"	64.730	-10.588
"ZINC000004033498"	66.040	-10.588
"ZINC000004722679"	65.610	-10.587
"ZINC000001157539"	66.630	-10.587
"ZINC000084333961"	65.700	-10.587
"ZINC000257224808"	66.020	-10.586
"ZINC000001036499"	65.660	-10.585
"ZINC000100775487"	76.180	-10.585
"ZINC000016839152"	66.370	-10.585
"ZINC000019376502"	66.550	-10.585
"ZINC000100138451"	66.790	-10.583
"ZINC000012336969"	65.650	-10.583
"ZINC000009339998"	65.360	-10.583
"ZINC000023311813"	66.150	-10.583
"ZINC000001124888"	66.100	-10.583
"ZINC000067258214"	66.130	-10.582
"ZINC000048134941"	65.840	-10.581
"ZINC000022533950"	65.830	-10.581
"ZINC000409358664"	66.140	-10.581
"ZINC000000812028"	65.920	-10.581
"ZINC000000780141"	66.480	-10.581
"ZINC000189887713"	75.740	-10.580
"ZINC000000281660"	66.640	-10.579
"ZINC000019574653"	64.770	-10.579
"ZINC000004062591"	76.540	-10.579
"ZINC000426420492"	66.090	-10.579
"ZINC000071498744"	65.490	-10.578
"ZINC000408649983"	66.120	-10.577
"ZINC000019135200"	66.370	-10.577
"ZINC000010283140"	66.370	-10.577
"ZINC000001424542"	65.750	-10.577
"ZINC000004933414"	66.160	-10.577
"ZINC000095471014"	65.840	-10.577
"ZINC000072341303"	66.430	-10.576
"ZINC000019341763"	65.420	-10.576
"ZINC000096231364"	66.100	-10.575
"ZINC000019332293"	66.080	-10.575
"ZINC000012257903"	65.220	-10.574
"ZINC000067689343"	64.340	-10.574
"ZINC000009186727"	65.630	-10.574
"ZINC000072339511"	65.920	-10.573
"ZINC000071314902"	65.160	-10.572
"ZINC000013798862"	66.350	-10.572
"ZINC000067258078"	66.430	-10.572
"ZINC000001481038"	66.720	-10.570
"ZINC000003007656"	66.920	-10.570
"ZINC000253412328"	66.280	-10.570
"ZINC000095079936"	65.380	-10.569
"ZINC000040131838"	76.010	-10.569
"ZINC000409127869"	66.810	-10.569
"ZINC000006245211"	65.150	-10.568
"ZINC000010412934"	66.080	-10.568
"ZINC000952981532"	65.740	-10.567
"ZINC000009715084"	66.400	-10.567
"ZINC001775978159"	66.360	-10.567
"ZINC000575410920"	66.660	-10.566
"ZINC000071746320"	66.810	-10.566
"ZINC000100137816"	66.160	-10.566
"ZINC000001102344"	66.090	-10.565
"ZINC000006549783"	75.150	-10.565
"ZINC000585291696"	65.830	-10.565
"ZINC000010166344"	65.960	-10.564
"ZINC000100137674"	66.320	-10.564
"ZINC000022627474"	76.160	-10.564
"ZINC000409216535"	66.780	-10.564
"ZINC000067843268"	66.820	-10.564
"ZINC000009575460"	65.270	-10.562
"ZINC000005918612"	64.770	-10.562
"ZINC000010282971"	66.510	-10.561
"ZINC000002443760"	75.880	-10.561
"ZINC000001120938"	66.120	-10.560
"ZINC000426730396"	66.200	-10.559
"ZINC000101847484"	65.840	-10.558
"ZINC000096114616"	66.360	-10.558
"ZINC000013010791"	65.720	-10.558
"ZINC000005233258"	65.420	-10.557
"ZINC000012256672"	65.960	-10.557
"ZINC000244575011"	66.350	-10.555
"ZINC000019719646"	76.120	-10.555
"ZINC000009783825"	66.370	-10.555
"ZINC000004845963"	66.120	-10.555
"ZINC000409103980"	66.490	-10.555
"ZINC000071746126"	66.260	-10.555
"ZINC000012051702"	65.500	-10.554
"ZINC000017177992"	66.330	-10.553
"ZINC000010498045"	66.510	-10.552
"ZINC000055131287"	65.610	-10.552
"ZINC000096437034"	65.730	-10.552
"ZINC000000933003"	66.000	-10.551
"ZINC000009113410"	67.020	-10.550
"ZINC000071287287"	65.550	-10.550
"ZINC000408855155"	65.840	-10.550
"ZINC000002993103"	66.180	-10.549
"ZINC000002366635"	66.630	-10.549
"ZINC000225860556"	67.130	-10.548
"ZINC000065382498"	65.830	-10.548
"ZINC000256047361"	66.230	-10.548
"ZINC000004270383"	76.050	-10.548
"ZINC000004369586"	75.170	-10.547
"ZINC000057426210"	65.740	-10.547
"ZINC000009545119"	65.890	-10.546
"ZINC000000613298"	66.830	-10.546
"ZINC000100775884"	65.400	-10.545
"ZINC000020530437"	65.900	-10.545
"ZINC000257302110"	65.980	-10.545
"ZINC000002503233"	65.210	-10.544
"ZINC000020418649"	66.210	-10.544
"ZINC000205972573"	66.990	-10.544
"ZINC000004744629"	66.310	-10.543
"ZINC000095477616"	65.820	-10.543
"ZINC000001809686"	65.900	-10.543
"ZINC000224137349"	65.840	-10.543
"ZINC000018193168"	66.990	-10.542
"ZINC000009940305"	65.420	-10.542
"ZINC000328911215"	75.550	-10.542
"ZINC000952872346"	65.110	-10.542
"ZINC000022577107"	66.800	-10.542
"ZINC000170625940"	66.010	-10.542
"ZINC000000780129"	66.360	-10.541
"ZINC000019332213"	66.140	-10.541
"ZINC000009085405"	66.300	-10.541
"ZINC000013714253"	66.440	-10.540
"ZINC000072403936"	66.320	-10.540
"ZINC000001926343"	65.710	-10.540
"ZINC000072354179"	66.330	-10.538
"ZINC000409210006"	65.910	-10.538
"ZINC000004911231"	66.150	-10.538
"ZINC000138361877"	66.530	-10.537
"ZINC000004678091"	65.450	-10.536
"ZINC000008088391"	65.450	-10.536
"ZINC000003217937"	65.910	-10.536
"ZINC000095470792"	65.810	-10.534
"ZINC000097547827"	66.590	-10.533
"ZINC000063884823"	65.110	-10.532
"ZINC000072371936"	67.410	-10.531
"ZINC000006966940"	75.910	-10.531
"ZINC000019819227"	75.840	-10.531
"ZINC000023507674"	65.540	-10.530
"ZINC000019564149"	66.240	-10.530
"ZINC000004911227"	66.000	-10.527
"ZINC000223149541"	66.100	-10.526
"ZINC000040284585"	65.530	-10.526
"ZINC000096154798"	65.720	-10.525
"ZINC000013691866"	66.280	-10.525
"ZINC000067255246"	64.070	-10.524
"ZINC000005421474"	66.160	-10.524
"ZINC000016980882"	65.710	-10.524
"ZINC000015669392"	65.460	-10.523
"ZINC000019744483"	67.450	-10.523
"ZINC000082096281"	65.490	-10.523
"ZINC000051357455"	65.220	-10.522
"ZINC000012306785"	65.940	-10.522
"ZINC000005349103"	65.800	-10.522
"ZINC000004293173"	66.300	-10.522
"ZINC000032843616"	65.240	-10.522
"ZINC000036329687"	66.210	-10.522
"ZINC000026089573"	66.420	-10.521
"ZINC000022627393"	65.620	-10.521
"ZINC000095726748"	76.670	-10.521
"ZINC000085878737"	65.400	-10.521
"ZINC000005753792"	66.550	-10.520
"ZINC000257302111"	66.230	-10.520
"ZINC000060240649"	65.690	-10.519
"ZINC000095526966"	65.950	-10.519
"ZINC000004792853"	66.260	-10.518
"ZINC000001324811"	66.040	-10.518
"ZINC000095472172"	66.050	-10.517
"ZINC000017053906"	66.760	-10.517
"ZINC000096193518"	75.370	-10.517
"ZINC000124410208"	65.770	-10.517
"ZINC000020111053"	65.450	-10.516
"ZINC000000178665"	65.550	-10.516
"ZINC000012220232"	66.000	-10.516
"ZINC000012161891"	66.060	-10.516
"ZINC000015411258"	65.380	-10.515
"ZINC000040070173"	65.910	-10.515
"ZINC000012568459"	65.640	-10.514
"ZINC000077197938"	65.370	-10.513
"ZINC000016348068"	65.530	-10.513
"ZINC000009926202"	65.730	-10.513
"ZINC000013655242"	75.280	-10.513
"ZINC000005886246"	66.140	-10.513
"ZINC000003065074"	66.590	-10.509
"ZINC000059257425"	66.190	-10.509
"ZINC000067258240"	66.310	-10.509
"ZINC000054313291"	66.230	-10.509
"ZINC000104189186"	65.930	-10.509
"ZINC000017074017"	65.970	-10.509
"ZINC000000949670"	65.880	-10.508
"ZINC000012134413"	65.630	-10.508
"ZINC000102752847"	65.520	-10.507
"ZINC000010186589"	76.040	-10.507
"ZINC000001389970"	66.820	-10.507
"ZINC000409108685"	65.830	-10.506
"ZINC000024778127"	66.400	-10.505
"ZINC000426500402"	66.310	-10.505
"ZINC000100216242"	65.240	-10.505
"ZINC000013083317"	67.020	-10.503
"ZINC000016477160"	64.910	-10.503
"ZINC000107949694"	66.670	-10.503
"ZINC000409000686"	65.720	-10.503
"ZINC000010112082"	66.060	-10.503
"ZINC000000624308"	66.370	-10.503
"ZINC000057487233"	65.870	-10.502
"ZINC000107932062"	65.910	-10.502
"ZINC000019567098"	66.180	-10.502
"ZINC000072425857"	65.170	-10.499
"ZINC000008041546"	65.490	-10.499
"ZINC000009355668"	65.490	-10.499
"ZINC000012228084"	67.300	-10.498
"ZINC000409192196"	65.640	-10.498
"ZINC000018173317"	65.720	-10.497
"ZINC000003007732"	76.750	-10.496
"ZINC000067258211"	76.310	-10.495
"ZINC000005004352"	65.890	-10.494
"ZINC000040287451"	85.650	-10.494
"ZINC000670467077"	65.410	-10.494
"ZINC000096120182"	66.150	-10.494
"ZINC000019762454"	76.360	-10.493
"ZINC000102588010"	64.990	-10.492
"ZINC000409103955"	66.450	-10.492
"ZINC000408608403"	65.590	-10.492
"ZINC000072223730"	66.520	-10.492
"ZINC000012161299"	65.120	-10.492
"ZINC000012257873"	65.200	-10.492
"ZINC000097619263"	66.220	-10.492
"ZINC000096024627"	66.680	-10.492
"ZINC000019376138"	66.690	-10.491
"ZINC000025665877"	65.560	-10.491
"ZINC000023135622"	66.000	-10.490
"ZINC000019401797"	65.480	-10.490
"ZINC000020744367"	65.250	-10.490
"ZINC000000366592"	66.640	-10.490
"ZINC000306130538"	65.770	-10.488
"ZINC000104822276"	66.360	-10.487
"ZINC000256046085"	65.860	-10.487
"ZINC000004383852"	67.180	-10.486
"ZINC000035561482"	66.100	-10.486
"ZINC000022854277"	65.930	-10.484
"ZINC000096191238"	66.360	-10.484
"ZINC000067688709"	66.820	-10.484
"ZINC000059311780"	65.990	-10.484
"ZINC000071280046"	75.640	-10.484
"ZINC001775983103"	67.120	-10.484
"ZINC000049546848"	66.280	-10.483
"ZINC000096318697"	66.400	-10.480
"ZINC000409296833"	66.480	-10.480
"ZINC000013083318"	66.480	-10.480
"ZINC000027556922"	76.820	-10.479
"ZINC000019419172"	66.660	-10.479
"ZINC000067788438"	65.850	-10.479
"ZINC000072429051"	75.340	-10.478
"ZINC000096267168"	66.770	-10.478
"ZINC000001177345"	75.120	-10.477
"ZINC000100139153"	65.940	-10.477
"ZINC000012224970"	66.010	-10.477
"ZINC000008789083"	65.360	-10.475
"ZINC000000783406"	65.730	-10.475
"ZINC000100138047"	66.200	-10.475
"ZINC000068938655"	65.140	-10.475
"ZINC000004704961"	66.290	-10.474
"ZINC000067655018"	66.370	-10.474
"ZINC000091391412"	65.980	-10.474
"ZINC000003638285"	76.220	-10.473
"ZINC000007509929"	65.700	-10.473
"ZINC000040134875"	65.810	-10.472
"ZINC000101623841"	66.030	-10.472
"ZINC000013532785"	65.410	-10.472
"ZINC000095379134"	64.850	-10.472
"ZINC000071468752"	66.510	-10.472
"ZINC000106715903"	76.380	-10.470
"ZINC000041150195"	65.330	-10.469
"ZINC000003043587"	66.330	-10.468
"ZINC000007739192"	65.950	-10.468
"ZINC000011840282"	65.400	-10.468
"ZINC000014690026"	66.100	-10.467
"ZINC000001117096"	66.230	-10.467
"ZINC000004479070"	66.970	-10.466
"ZINC000000024779"	67.400	-10.466
"ZINC000095529024"	65.950	-10.466
"ZINC000023348979"	65.200	-10.466
"ZINC000072332811"	65.050	-10.464
"ZINC000072389492"	65.630	-10.464
"ZINC000012257757"	65.480	-10.464
"ZINC000002116481"	66.140	-10.463
"ZINC000015962534"	65.420	-10.463
"ZINC000000233821"	65.700	-10.463
"ZINC000019454335"	66.320	-10.463
"ZINC000257294847"	66.310	-10.463
"ZINC000009481160"	65.600	-10.463
"ZINC000001445400"	65.690	-10.463
"ZINC000016806030"	76.160	-10.463
"ZINC000008158153"	65.160	-10.462
"ZINC000102540713"	65.810	-10.461
"ZINC000009336613"	65.550	-10.460
"ZINC000006279282"	65.460	-10.460
"ZINC000020356272"	65.600	-10.460
"ZINC000036359773"	66.300	-10.460
"ZINC000005006903"	67.410	-10.459
"ZINC000038487243"	65.830	-10.459
"ZINC000033313435"	66.100	-10.458
"ZINC000006107724"	67.200	-10.458
"ZINC000023157141"	65.790	-10.457
"ZINC000014058214"	66.000	-10.456
"ZINC000257319141"	65.620	-10.456
"ZINC000003352992"	65.810	-10.456
"ZINC000009384822"	64.960	-10.456
"ZINC000065387025"	65.880	-10.455
"ZINC000048353773"	65.980	-10.455
"ZINC000065395560"	65.680	-10.455
"ZINC000016524479"	66.350	-10.455
"ZINC000071767429"	65.860	-10.454
"ZINC000013225555"	65.240	-10.454
"ZINC000055228250"	64.670	-10.453
"ZINC000224219698"	65.290	-10.452
"ZINC000102715175"	65.830	-10.452
"ZINC000096118673"	65.800	-10.452
"ZINC000012198806"	65.910	-10.452
"ZINC000071416337"	65.640	-10.451
"ZINC000218513152"	66.370	-10.451
"ZINC000252497290"	65.300	-10.450
"ZINC000270979339"	66.170	-10.450
"ZINC000009715088"	65.350	-10.450
"ZINC000016383207"	65.310	-10.450
"ZINC000257262519"	66.590	-10.449
"ZINC000005023199"	65.840	-10.449
"ZINC000040284047"	66.130	-10.449
"ZINC000002309673"	65.630	-10.448
"ZINC000006091894"	66.730	-10.448
"ZINC001775965439"	65.570	-10.447
"ZINC000006679744"	66.160	-10.447
"ZINC000095512930"	64.850	-10.447
"ZINC000006269365"	65.400	-10.446
"ZINC000016361724"	66.090	-10.446
"ZINC000019742335"	64.930	-10.446
"ZINC001529126047"	76.400	-10.446
"ZINC000001433772"	66.230	-10.446
"ZINC000013696602"	65.890	-10.446
"ZINC000408700772"	65.070	-10.446
"ZINC000006679390"	66.550	-10.446
"ZINC001506412905"	66.710	-10.445
"ZINC000000793557"	65.760	-10.445
"ZINC000002184059"	66.000	-10.445
"ZINC000083236583"	66.000	-10.445
"ZINC000036365869"	65.370	-10.445
"ZINC000004438112"	66.110	-10.444
"ZINC000015731463"	65.930	-10.444
"ZINC000952986501"	65.000	-10.444
"ZINC000000862536"	64.240	-10.444
"ZINC000219430207"	66.010	-10.443
"ZINC000152183104"	65.340	-10.442
"ZINC000012157834"	65.470	-10.441
"ZINC000013960326"	65.910	-10.440
"ZINC000005016487"	64.030	-10.440
"ZINC001775953755"	66.330	-10.440
"ZINC000008927762"	65.650	-10.440
"ZINC000224676962"	65.410	-10.439
"ZINC000072137366"	65.630	-10.439
"ZINC000014064736"	65.860	-10.438
"ZINC000408954473"	65.440	-10.438
"ZINC000019568480"	65.270	-10.438
"ZINC000005274325"	66.960	-10.438
"ZINC000102752793"	65.760	-10.437
"ZINC000035836954"	65.110	-10.436
"ZINC000012922156"	65.900	-10.436
"ZINC000096123720"	65.660	-10.436
"ZINC000222611257"	66.210	-10.436
"ZINC000082170656"	66.190	-10.436
"ZINC000064949645"	66.020	-10.435
"ZINC000010112074"	65.750	-10.435
"ZINC000008790029"	65.610	-10.435
"ZINC000065526925"	65.960	-10.434
"ZINC000019564693"	65.810	-10.433
"ZINC000408542606"	66.120	-10.433
"ZINC000227144100"	67.030	-10.433
"ZINC000009243269"	65.360	-10.433
"ZINC000001033877"	65.210	-10.432
"ZINC000012134347"	66.010	-10.432
"ZINC000100139260"	66.130	-10.432
"ZINC000065363658"	65.270	-10.431
"ZINC000020533233"	65.930	-10.431
"ZINC001244458672"	65.890	-10.431
"ZINC000096114502"	65.990	-10.431
"ZINC000095464268"	65.350	-10.431
"ZINC000077298747"	67.450	-10.431
"ZINC000051357449"	65.210	-10.431
"ZINC000064370086"	65.920	-10.431
"ZINC000012467483"	67.120	-10.430
"ZINC000104198421"	65.320	-10.430
"ZINC000408597408"	65.860	-10.429
"ZINC000225550405"	64.380	-10.429
"ZINC000100723878"	65.940	-10.429
"ZINC000011663960"	65.970	-10.429
"ZINC000009125039"	65.190	-10.428
"ZINC000004074124"	65.180	-10.427
"ZINC000012814284"	65.750	-10.427
"ZINC000013943298"	66.060	-10.427
"ZINC000036018749"	65.340	-10.427
"ZINC000257319812"	65.100	-10.426
"ZINC000257298554"	66.110	-10.426
"ZINC000013566393"	65.940	-10.426
"ZINC000004062345"	66.350	-10.425
"ZINC000021727121"	66.280	-10.425
"ZINC000005004354"	67.000	-10.425
"ZINC000585150054"	66.000	-10.424
"ZINC000090610091"	65.910	-10.424
"ZINC000033175340"	65.860	-10.424
"ZINC000100137697"	66.050	-10.423
"ZINC000004062588"	67.430	-10.422
"ZINC000002202250"	66.670	-10.422
"ZINC000004987978"	65.740	-10.421
"ZINC000012222894"	65.980	-10.421
"ZINC000019524851"	65.970	-10.421
"ZINC000257221768"	66.580	-10.421
"ZINC000306140891"	75.350	-10.420
"ZINC000009761210"	64.640	-10.420
"ZINC000095375940"	65.510	-10.420
"ZINC000000573682"	67.300	-10.420
"ZINC000035290968"	66.180	-10.420
"ZINC000023157288"	65.780	-10.419
"ZINC000067956500"	65.720	-10.419
"ZINC000002873140"	65.060	-10.418
"ZINC000006091882"	65.510	-10.417
"ZINC000041108262"	66.420	-10.417
"ZINC000170624792"	66.130	-10.417
"ZINC000009872503"	65.180	-10.417
"ZINC000015955875"	65.470	-10.417
"ZINC000071280165"	75.960	-10.417
"ZINC000299817113"	66.190	-10.417
"ZINC000408564269"	66.590	-10.416
"ZINC000033262593"	65.600	-10.416
"ZINC000675008217"	65.410	-10.416
"ZINC000077376064"	65.630	-10.415
"ZINC000004840975"	65.990	-10.415
"ZINC000256046942"	66.300	-10.415
"ZINC000328901273"	75.570	-10.415
"ZINC000408988510"	65.500	-10.415
"ZINC000013569946"	65.280	-10.415
"ZINC000013343540"	66.990	-10.415
"ZINC000020490080"	65.550	-10.414
"ZINC000226768791"	65.460	-10.414
"ZINC000013321893"	65.210	-10.414
"ZINC000001149305"	65.380	-10.414
"ZINC000001146071"	66.320	-10.414
"ZINC000091475367"	66.580	-10.414
"ZINC000101058997"	66.050	-10.414
"ZINC000000874199"	65.600	-10.413
"ZINC000001412092"	66.180	-10.413
"ZINC000100430198"	65.390	-10.413
"ZINC000001622759"	66.200	-10.413
"ZINC000306139567"	65.670	-10.412
"ZINC000072421410"	65.490	-10.412
"ZINC000409127605"	65.800	-10.412
"ZINC000426372525"	65.440	-10.412
"ZINC000020349787"	65.850	-10.412
"ZINC000065497902"	66.010	-10.411
"ZINC000009340377"	65.600	-10.410
"ZINC000012589477"	66.230	-10.410
"ZINC000046354078"	64.210	-10.410
"ZINC000019744428"	65.730	-10.409
"ZINC000001294762"	65.920	-10.409
"ZINC000222255238"	65.370	-10.409
"ZINC000096149608"	65.540	-10.409
"ZINC000585291183"	65.260	-10.409
"ZINC000004858622"	66.250	-10.408
"ZINC000009592135"	66.670	-10.408
"ZINC000004882503"	65.340	-10.406
"ZINC000002846093"	65.600	-10.406
"ZINC000252680194"	65.930	-10.404
"ZINC000012316178"	65.750	-10.403
"ZINC000067172356"	66.590	-10.403
"ZINC000170624727"	65.820	-10.403
"ZINC000009715061"	65.980	-10.403
"ZINC000007669728"	65.730	-10.403
"ZINC001506414627"	65.770	-10.403
"ZINC000019582502"	65.330	-10.402
"ZINC000004910726"	65.900	-10.402
"ZINC001704302509"	64.860	-10.402
"ZINC000000233907"	66.200	-10.402
"ZINC000067237546"	65.430	-10.402
"ZINC000001657206"	65.270	-10.402
"ZINC000261364810"	66.440	-10.401
"ZINC000009392228"	66.120	-10.401
"ZINC000009805893"	65.760	-10.401
"ZINC000021784898"	65.920	-10.401
"ZINC000095726647"	76.640	-10.401
"ZINC000408809505"	66.300	-10.401
"ZINC000000821052"	65.520	-10.401
"ZINC000585261813"	65.000	-10.401
"ZINC000102805169"	65.920	-10.401
"ZINC000067258059"	66.240	-10.399
"ZINC000012154020"	75.260	-10.399
"ZINC000022627202"	65.780	-10.399
"ZINC000065405280"	65.830	-10.399
"ZINC000019840032"	66.370	-10.399
"ZINC000008965046"	66.060	-10.398
"ZINC000001074782"	65.830	-10.398
"ZINC000257295858"	65.970	-10.398
"ZINC000043130413"	75.620	-10.398
"ZINC000091859378"	65.530	-10.397
"ZINC000004849138"	65.810	-10.397
"ZINC000055361026"	67.210	-10.397
"ZINC000604404906"	65.520	-10.397
"ZINC000045887557"	66.380	-10.397
"ZINC000009382901"	66.210	-10.396
"ZINC000051319058"	65.560	-10.396
"ZINC000035684143"	66.180	-10.395
"ZINC000004881501"	65.940	-10.395
"ZINC000071639493"	64.560	-10.395
"ZINC000000572958"	74.210	-10.395
"ZINC000059687857"	75.310	-10.394
"ZINC000071523917"	65.500	-10.394
"ZINC000005106711"	65.500	-10.394
"ZINC000004568169"	65.340	-10.393
"ZINC000071281181"	76.380	-10.393
"ZINC000257328552"	66.160	-10.393
"ZINC000825148912"	65.660	-10.393
"ZINC000004859631"	66.000	-10.392
"ZINC000253603124"	66.170	-10.392
"ZINC000096232264"	66.350	-10.392
"ZINC000013609427"	66.040	-10.391
"ZINC000012161771"	65.720	-10.391
"ZINC000306141817"	66.240	-10.391
"ZINC000101091726"	64.020	-10.391
"ZINC000040155534"	65.510	-10.391
"ZINC000409358486"	65.750	-10.391
"ZINC000019933267"	65.540	-10.390
"ZINC000100662785"	65.820	-10.390
"ZINC000257270917"	65.650	-10.390
"ZINC000225155908"	65.430	-10.390
"ZINC000005073366"	66.590	-10.390
"ZINC000101628038"	65.330	-10.390
"ZINC000101628025"	66.050	-10.390
"ZINC000952981250"	66.650	-10.389
"ZINC000224123462"	66.200	-10.389
"ZINC000022627190"	75.480	-10.389
"ZINC000012276421"	65.740	-10.389
"ZINC000004542400"	66.540	-10.389
"ZINC000010959199"	65.100	-10.389
"ZINC000604418588"	65.400	-10.389
"ZINC000023337934"	66.150	-10.389
"ZINC000095388456"	66.500	-10.388
"ZINC000003894507"	64.510	-10.388
"ZINC000299761394"	66.880	-10.388
"ZINC000001352213"	65.800	-10.388
"ZINC000008927795"	75.450	-10.387
"ZINC000013479919"	76.420	-10.387
"ZINC000072156819"	66.060	-10.387
"ZINC000012105900"	65.680	-10.387
"ZINC000008977482"	65.540	-10.386
"ZINC000585123964"	66.040	-10.386
"ZINC000019836366"	75.700	-10.385
"ZINC000078664740"	65.570	-10.385
"ZINC000013730632"	66.170	-10.385
"ZINC000008625809"	66.070	-10.385
"ZINC000096377170"	65.520	-10.385
"ZINC000010329680"	65.560	-10.385
"ZINC000002046178"	66.010	-10.385
"ZINC000072167348"	64.590	-10.385
"ZINC000306132394"	65.280	-10.384
"ZINC000079488560"	66.540	-10.384
"ZINC000215263569"	65.630	-10.384
"ZINC001704309325"	66.030	-10.383
"ZINC000028292975"	66.120	-10.383
"ZINC000058016907"	65.020	-10.383
"ZINC000072223683"	75.950	-10.383
"ZINC000618256106"	66.520	-10.383
"ZINC000030738268"	65.280	-10.383
