"Title"	"docking score"	"MMGBSA dG Bind"
"ZINC000098211490"	-10.611	-60.599
"ZINC001506414627"	-10.403	-60.592
"ZINC000006096489"	-10.003	-60.584
"ZINC000091364974"	-10.162	-60.583
"ZINC000025090138"	-10.032	-60.561
"ZINC000072403590"	-10.042	-60.531
"ZINC000104117983"	-10.101	-60.513
"ZINC000222830973"	-11.750	-60.506
"ZINC000035992637"	-10.082	-60.506
"ZINC000003352992"	-10.456	-60.496
"ZINC000257235133"	-10.174	-60.493
"ZINC000004842551"	-10.005	-60.481
"ZINC000041150041"	-10.198	-60.479
"ZINC000091563129"	-10.315	-60.459
"ZINC000067975696"	-10.344	-60.455
"ZINC000100775765"	-10.356	-60.446
"ZINC000106234316"	-11.310	-60.443
"ZINC000022627644"	-10.233	-60.442
"ZINC000005240125"	-10.197	-60.436
"ZINC000033279099"	-10.010	-60.434
"ZINC000018163900"	-10.590	-60.414
"ZINC000408686173"	-10.033	-60.412
"ZINC000065410515"	-10.017	-60.409
"ZINC000072395400"	-10.667	-60.403
"ZINC000222611257"	-10.436	-60.398
"ZINC000091452664"	-10.160	-60.394
"ZINC000020533416"	-10.953	-60.389
"ZINC000000783406"	-10.475	-60.387
"ZINC000009424985"	-10.352	-60.385
"ZINC000225546979"	-10.629	-60.371
"ZINC000005233258"	-10.557	-60.369
"ZINC000004062591"	-10.579	-60.357
"ZINC000072435573"	-10.136	-60.346
"ZINC000012443255"	-10.601	-60.344
"ZINC000004438112"	-10.444	-60.327
"ZINC000023157350"	-10.082	-60.325
"ZINC000585150054"	-10.424	-60.308
"ZINC000000659182"	-10.052	-60.307
"ZINC000013113417"	-10.075	-60.284
"ZINC000025282212"	-10.695	-60.276
"ZINC000016361724"	-10.446	-60.261
"ZINC000604419273"	-10.240	-60.257
"ZINC000072341303"	-10.576	-60.255
"ZINC000007450989"	-10.207	-60.255
"ZINC000426490577"	-10.086	-60.244
"ZINC000091350757"	-10.982	-60.240
"ZINC000000846455"	-10.659	-60.234
"ZINC000007943197"	-10.261	-60.218
"ZINC000012313990"	-10.788	-60.209
"ZINC000015225849"	-10.046	-60.205
"ZINC000011927679"	-10.130	-60.191
"ZINC000077298748"	-10.780	-60.189
"ZINC000000707414"	-10.144	-60.171
"ZINC000006159751"	-10.597	-60.170
"ZINC000534676038"	-11.221	-60.168
"ZINC000008825811"	-10.143	-60.167
"ZINC001772700673"	-10.061	-60.159
"ZINC000013535118"	-10.288	-60.150
"ZINC000008924571"	-10.147	-60.147
"ZINC000041108262"	-10.417	-60.129
"ZINC000299817212"	-10.866	-60.125
"ZINC000008965046"	-10.398	-60.099
"ZINC000072453785"	-10.842	-60.096
"ZINC000072133531"	-10.696	-60.090
"ZINC000067259545"	-10.689	-60.081
"ZINC000012438489"	-10.125	-60.065
"ZINC000408913433"	-10.092	-60.057
"ZINC000005429383"	-10.306	-59.994
"ZINC000184749007"	-10.186	-59.979
"ZINC000257328552"	-10.393	-59.976
"ZINC000408857008"	-10.377	-59.973
"ZINC000004062587"	-10.291	-59.964
"ZINC000022855224"	-10.234	-59.960
"ZINC000100139260"	-10.432	-59.946
"ZINC000009872503"	-10.417	-59.936
"ZINC000097636658"	-10.203	-59.927
"ZINC000008484531"	-10.956	-59.926
"ZINC000013574774"	-10.004	-59.917
"ZINC000009152345"	-10.844	-59.911
"ZINC000100727967"	-10.095	-59.906
"ZINC000257203720"	-10.371	-59.906
"ZINC000065405280"	-10.399	-59.895
"ZINC000013010791"	-10.558	-59.893
"ZINC000100138293"	-10.326	-59.874
"ZINC000426478018"	-10.285	-59.852
"ZINC000019135200"	-10.577	-59.851
"ZINC000100775884"	-10.545	-59.847
"ZINC000040155534"	-10.391	-59.838
"ZINC000072339511"	-10.573	-59.837
"ZINC000170007198"	-10.071	-59.832
"ZINC000004910726"	-10.402	-59.820
"ZINC000133689660"	-10.107	-59.814
"ZINC000002118833"	-10.627	-59.813
"ZINC000263588662"	-10.196	-59.809
"ZINC000001297351"	-10.046	-59.801
"ZINC000072371936"	-10.531	-59.770
"ZINC000022627357"	-10.170	-59.756
"ZINC000004905110"	-10.218	-59.732
"ZINC000011021507"	-10.061	-59.718
"ZINC000002846093"	-10.406	-59.716
"ZINC000001088859"	-10.200	-59.715
"ZINC000015882432"	-10.215	-59.714
"ZINC000328901270"	-10.212	-59.710
"ZINC000004412758"	-10.328	-59.701
"ZINC000012257757"	-10.464	-59.699
"ZINC000218513152"	-10.451	-59.691
"ZINC000023156929"	-10.208	-59.686
"ZINC000001070788"	-10.174	-59.672
"ZINC000067654429"	-11.419	-59.667
"ZINC000004877756"	-10.227	-59.665
"ZINC000001160494"	-10.051	-59.664
"ZINC000028297038"	-10.004	-59.662
"ZINC000072170563"	-10.048	-59.652
"ZINC000023158286"	-10.182	-59.644
"ZINC000952963746"	-10.139	-59.627
"ZINC000063884823"	-10.532	-59.625
"ZINC000072133769"	-10.103	-59.619
"ZINC000102623705"	-10.609	-59.604
"ZINC000013268244"	-10.173	-59.590
"ZINC000003007650"	-10.809	-59.574
"ZINC000023157288"	-10.419	-59.571
"ZINC000000783783"	-10.252	-59.569
"ZINC000012161800"	-10.323	-59.554
"ZINC000021784996"	-11.788	-59.524
"ZINC000004909741"	-10.314	-59.497
"ZINC000014491148"	-10.281	-59.488
"ZINC001506425760"	-10.148	-59.480
"ZINC000049006278"	-10.379	-59.479
"ZINC000001390268"	-10.075	-59.478
"ZINC000040284585"	-10.526	-59.475
"ZINC000071769942"	-10.269	-59.468
"ZINC000012154020"	-10.399	-59.468
"ZINC000409056618"	-10.677	-59.468
"ZINC000019332264"	-10.640	-59.452
"ZINC000075402969"	-10.016	-59.449
"ZINC000072353815"	-10.090	-59.445
"ZINC000020533366"	-10.646	-59.433
"ZINC000952868845"	-10.097	-59.424
"ZINC001704302509"	-10.402	-59.397
"ZINC000585107745"	-11.643	-59.383
"ZINC000409210006"	-10.538	-59.367
"ZINC000064370086"	-10.431	-59.357
"ZINC001775983106"	-10.164	-59.337
"ZINC000100775487"	-10.585	-59.336
"ZINC000426401622"	-10.820	-59.322
"ZINC000036357097"	-10.131	-59.315
"ZINC000077524001"	-10.167	-59.305
"ZINC000008708607"	-11.192	-59.300
"ZINC000020814170"	-10.021	-59.300
"ZINC000051357451"	-11.903	-59.290
"ZINC000009942643"	-10.116	-59.284
"ZINC000426479892"	-10.069	-59.277
"ZINC000002184059"	-10.445	-59.272
"ZINC000072121876"	-10.375	-59.257
"ZINC000426490107"	-10.694	-59.257
"ZINC000207989853"	-10.110	-59.253
"ZINC000604405807"	-10.210	-59.246
"ZINC000065462015"	-10.216	-59.241
"ZINC000051357449"	-10.431	-59.236
"ZINC000009157539"	-10.212	-59.234
"ZINC000072425857"	-10.499	-59.221
"ZINC000019587231"	-10.345	-59.196
"ZINC000002428836"	-10.020	-59.176
"ZINC000012222894"	-10.421	-59.174
"ZINC000019720161"	-10.246	-59.134
"ZINC000072167348"	-10.385	-59.133
"ZINC000022884243"	-11.058	-59.132
"ZINC000221324869"	-10.282	-59.124
"ZINC000005343749"	-10.026	-59.110
"ZINC000012073317"	-10.213	-59.098
"ZINC000409380258"	-10.076	-59.097
"ZINC000077393794"	-10.009	-59.096
"ZINC000005409018"	-10.272	-59.095
"ZINC001775967714"	-10.303	-59.086
"ZINC000067319118"	-10.661	-59.078
"ZINC000004979312"	-10.017	-59.076
"ZINC000001701212"	-10.318	-59.068
"ZINC000020178862"	-10.683	-59.063
"ZINC000036358689"	-10.272	-59.055
"ZINC000408703209"	-10.674	-59.052
"ZINC000006134570"	-10.377	-59.044
"ZINC000004163367"	-10.136	-59.044
"ZINC000012161299"	-10.492	-59.027
"ZINC000067724153"	-10.075	-59.021
"ZINC000017836273"	-10.070	-59.021
"ZINC000077524138"	-10.029	-59.009
"ZINC000023157772"	-10.049	-59.002
"ZINC000002762023"	-10.012	-59.001
"ZINC000004773787"	-11.199	-58.989
"ZINC000004844646"	-10.300	-58.987
"ZINC000190794627"	-10.342	-58.983
"ZINC000071746126"	-10.555	-58.980
"ZINC000049028017"	-10.285	-58.961
"ZINC000245245179"	-10.333	-58.956
"ZINC000222630108"	-10.267	-58.951
"ZINC000257333782"	-10.252	-58.918
"ZINC000000786513"	-10.083	-58.907
"ZINC000012161891"	-10.516	-58.904
"ZINC000000196343"	-10.019	-58.902
"ZINC000035983686"	-10.791	-58.891
"ZINC000012306785"	-10.522	-58.888
"ZINC000184749041"	-10.115	-58.879
"ZINC000003348015"	-10.111	-58.875
"ZINC000670467077"	-10.494	-58.830
"ZINC000097374623"	-10.222	-58.827
"ZINC000003582549"	-10.217	-58.814
"ZINC000036387107"	-10.097	-58.812
"ZINC000006557535"	-10.148	-58.811
"ZINC000013372616"	-11.191	-58.808
"ZINC000009852884"	-10.017	-58.796
"ZINC000221312267"	-10.113	-58.790
"ZINC000010166344"	-10.564	-58.784
"ZINC000006658607"	-10.376	-58.769
"ZINC000067770738"	-10.273	-58.769
"ZINC000072371926"	-10.013	-58.763
"ZINC000022017557"	-10.333	-58.763
"ZINC000019117053"	-10.077	-58.760
"ZINC000002488856"	-10.116	-58.743
"ZINC000001138039"	-11.539	-58.736
"ZINC000008710487"	-10.349	-58.703
"ZINC000001031087"	-10.250	-58.697
"ZINC000019564780"	-10.379	-58.667
"ZINC000015669392"	-10.523	-58.659
"ZINC000077376064"	-10.415	-58.658
"ZINC000027640255"	-10.223	-58.648
"ZINC000012547597"	-10.337	-58.645
"ZINC000012504569"	-10.047	-58.644
"ZINC000095115989"	-10.256	-58.642
"ZINC000096318697"	-10.480	-58.634
"ZINC000019581588"	-10.020	-58.634
"ZINC000409329191"	-10.642	-58.621
"ZINC000223280771"	-10.274	-58.620
"ZINC000067741644"	-10.333	-58.583
"ZINC000019399945"	-10.886	-58.581
"ZINC000000309763"	-10.188	-58.570
"ZINC000019341771"	-10.815	-58.566
"ZINC000016524503"	-10.714	-58.560
"ZINC000001061074"	-10.368	-58.559
"ZINC000019842992"	-10.135	-58.551
"ZINC000015773718"	-10.378	-58.542
"ZINC000334003853"	-10.102	-58.529
"ZINC000009741743"	-10.260	-58.524
"ZINC000009187485"	-10.080	-58.499
"ZINC000007780275"	-10.682	-58.497
"ZINC000028297194"	-10.934	-58.494
"ZINC000012088416"	-10.245	-58.485
"ZINC000007706984"	-10.014	-58.484
"ZINC000225548875"	-10.044	-58.479
"ZINC000009390364"	-10.642	-58.475
"ZINC000003043508"	-10.053	-58.469
"ZINC000005528248"	-10.345	-58.467
"ZINC000066279323"	-10.061	-58.465
"ZINC000006753101"	-10.743	-58.460
"ZINC000021343757"	-10.137	-58.456
"ZINC000098211432"	-10.132	-58.442
"ZINC000100408688"	-10.379	-58.434
"ZINC000004905995"	-10.333	-58.433
"ZINC000257206286"	-10.729	-58.418
"ZINC000096179728"	-10.362	-58.416
"ZINC000036364885"	-10.355	-58.415
"ZINC000008938268"	-10.135	-58.405
"ZINC001772705211"	-10.100	-58.399
"ZINC000001376946"	-10.116	-58.395
"ZINC000012760321"	-10.338	-58.368
"ZINC000002685250"	-10.168	-58.367
"ZINC000001372458"	-10.004	-58.360
"ZINC000049590288"	-10.180	-58.357
"ZINC000409272430"	-10.197	-58.349
"ZINC000225844314"	-10.031	-58.313
"ZINC000091770097"	-10.382	-58.299
"ZINC000009015738"	-10.217	-58.293
"ZINC000001445400"	-10.463	-58.272
"ZINC000014858282"	-10.008	-58.272
"ZINC000000233821"	-10.463	-58.263
"ZINC000027556922"	-10.479	-58.253
"ZINC000012336946"	-10.290	-58.213
"ZINC000226362698"	-10.212	-58.188
"ZINC000019933462"	-10.812	-58.183
"ZINC000011902294"	-10.860	-58.177
"ZINC000133601364"	-10.713	-58.170
"ZINC000006402779"	-10.132	-58.147
"ZINC000012222234"	-10.928	-58.138
"ZINC000001505456"	-10.339	-58.137
"ZINC000012922156"	-10.436	-58.123
"ZINC000935866333"	-10.014	-58.116
"ZINC000008769684"	-10.321	-58.098
"ZINC000067843597"	-10.040	-58.086
"ZINC000014705714"	-10.320	-58.079
"ZINC000071749288"	-10.032	-58.071
"ZINC000001354534"	-11.518	-58.067
"ZINC000012257903"	-10.574	-58.060
"ZINC000036705436"	-10.163	-58.054
"ZINC000020622826"	-10.101	-58.037
"ZINC000224362905"	-10.169	-58.014
"ZINC000096123720"	-10.436	-58.006
"ZINC000067285201"	-10.369	-57.994
"ZINC001704300875"	-10.312	-57.977
"ZINC000012439464"	-10.820	-57.977
"ZINC000013145489"	-10.671	-57.971
"ZINC000409105912"	-10.081	-57.968
"ZINC000006275663"	-10.004	-57.965
"ZINC000004320229"	-10.316	-57.959
"ZINC000009431294"	-10.192	-57.937
"ZINC000011782797"	-10.766	-57.936
"ZINC000000863767"	-10.199	-57.913
"ZINC000072166996"	-10.159	-57.911
"ZINC000253406686"	-10.156	-57.909
"ZINC000084544223"	-10.787	-57.907
"ZINC000009449885"	-11.326	-57.900
"ZINC000257298184"	-10.070	-57.881
"ZINC000004575199"	-10.214	-57.868
"ZINC000103222783"	-10.034	-57.865
"ZINC000071283354"	-10.153	-57.864
"ZINC000002639672"	-11.075	-57.856
"ZINC000067605229"	-11.324	-57.852
"ZINC000002629974"	-10.108	-57.845
"ZINC000014064736"	-10.438	-57.827
"ZINC000585136312"	-10.171	-57.820
"ZINC001318730598"	-10.087	-57.819
"ZINC000225546934"	-10.127	-57.816
"ZINC000005265191"	-10.154	-57.801
"ZINC000095375940"	-10.420	-57.801
"ZINC000195541943"	-10.140	-57.800
"ZINC000003128214"	-10.213	-57.795
"ZINC000072149877"	-11.467	-57.791
"ZINC000024717489"	-10.333	-57.781
"ZINC000001587767"	-10.112	-57.772
"ZINC000225550405"	-10.429	-57.765
"ZINC000020600829"	-10.624	-57.763
"ZINC000257295858"	-10.398	-57.754
"ZINC000019698152"	-10.899	-57.724
"ZINC000026403166"	-10.111	-57.724
"ZINC000022627636"	-10.303	-57.718
"ZINC000408542606"	-10.433	-57.708
"ZINC000013115891"	-10.340	-57.707
"ZINC000013225555"	-10.454	-57.707
"ZINC000101413341"	-10.057	-57.700
"ZINC000004541725"	-10.296	-57.695
"ZINC000225738282"	-10.083	-57.693
"ZINC000005707430"	-10.018	-57.693
"ZINC000000727441"	-10.196	-57.687
"ZINC000004556236"	-10.594	-57.681
"ZINC000224676962"	-10.439	-57.673
"ZINC000019534898"	-12.376	-57.664
"ZINC000019341813"	-10.179	-57.656
"ZINC000100775751"	-10.108	-57.641
"ZINC000067259223"	-10.165	-57.635
"ZINC000219109133"	-10.329	-57.630
"ZINC000019348857"	-10.696	-57.626
"ZINC000096267179"	-10.335	-57.625
"ZINC001534690844"	-10.240	-57.613
"ZINC000027745299"	-10.091	-57.584
"ZINC000067258405"	-10.322	-57.566
"ZINC000022627089"	-10.073	-57.541
"ZINC000004999673"	-11.192	-57.535
"ZINC000012776940"	-10.002	-57.531
"ZINC000005086137"	-10.154	-57.521
"ZINC000222848871"	-10.856	-57.502
"ZINC000004074124"	-10.427	-57.492
"ZINC000257264911"	-10.342	-57.475
"ZINC000952981435"	-10.226	-57.474
"ZINC000034694746"	-10.164	-57.465
"ZINC000426509289"	-10.115	-57.464
"ZINC000604406410"	-10.259	-57.418
"ZINC000002515300"	-10.356	-57.417
"ZINC000072480485"	-10.825	-57.413
"ZINC000071439856"	-10.343	-57.394
"ZINC000067258214"	-10.582	-57.391
"ZINC000009381091"	-10.625	-57.389
"ZINC000038613437"	-10.024	-57.377
"ZINC000002486866"	-10.129	-57.373
"ZINC000005395269"	-10.021	-57.334
"ZINC000004076633"	-10.125	-57.320
"ZINC000408938197"	-10.222	-57.313
"ZINC000012276474"	-10.223	-57.312
"ZINC000032284780"	-10.238	-57.295
"ZINC000004121037"	-10.027	-57.292
"ZINC000091770624"	-10.314	-57.264
"ZINC000223886346"	-10.136	-57.263
"ZINC000001100047"	-10.202	-57.241
"ZINC000040312470"	-10.122	-57.236
"ZINC001772704606"	-10.299	-57.230
"ZINC000004838562"	-10.068	-57.216
"ZINC000004349341"	-10.738	-57.214
"ZINC000067459302"	-10.378	-57.208
"ZINC000017086664"	-10.046	-57.206
"ZINC000009645489"	-10.004	-57.202
"ZINC000003471925"	-11.063	-57.198
"ZINC000020648256"	-10.321	-57.197
"ZINC000019237913"	-10.003	-57.196
"ZINC000257267382"	-10.023	-57.183
"ZINC000408597408"	-10.429	-57.169
"ZINC000095362985"	-10.352	-57.141
"ZINC000022855185"	-10.097	-57.126
"ZINC000012594908"	-10.612	-57.123
"ZINC000023158269"	-10.307	-57.123
"ZINC000072340071"	-10.619	-57.084
"ZINC000104198421"	-10.430	-57.077
"ZINC000408675258"	-10.188	-57.076
"ZINC000006667973"	-10.209	-57.073
"ZINC000022387410"	-10.598	-57.069
"ZINC000004612644"	-10.186	-57.058
"ZINC000014690028"	-10.236	-57.030
"ZINC000141545275"	-10.680	-57.030
"ZINC000022534050"	-10.187	-57.029
"ZINC000590925827"	-10.381	-57.021
"ZINC000000942736"	-10.609	-56.991
"ZINC000006966940"	-10.531	-56.985
"ZINC000018212549"	-10.303	-56.947
"ZINC000072427182"	-10.146	-56.944
"ZINC000604418588"	-10.389	-56.904
"ZINC000224887847"	-10.230	-56.893
"ZINC000095480980"	-10.083	-56.892
"ZINC000426387750"	-10.151	-56.881
"ZINC000100575773"	-10.938	-56.865
"ZINC000012073645"	-10.109	-56.856
"ZINC000035291954"	-10.074	-56.855
"ZINC000012336996"	-10.095	-56.842
"ZINC000053637440"	-10.166	-56.830
"ZINC000095353401"	-10.075	-56.816
"ZINC000009662656"	-10.613	-56.804
"ZINC000022854596"	-10.792	-56.802
"ZINC000102799536"	-10.046	-56.798
"ZINC000015864991"	-10.044	-56.778
"ZINC000013096929"	-10.281	-56.760
"ZINC000012767313"	-10.099	-56.733
"ZINC000001076910"	-10.082	-56.725
"ZINC000004003545"	-10.039	-56.708
"ZINC000001076911"	-10.223	-56.704
"ZINC000032689380"	-10.001	-56.703
"ZINC000100138438"	-10.085	-56.698
"ZINC000004553743"	-10.237	-56.684
"ZINC000003311822"	-10.184	-56.683
"ZINC000014949594"	-10.639	-56.672
"ZINC000025282216"	-10.191	-56.644
"ZINC000408849795"	-10.136	-56.626
"ZINC000004792853"	-10.518	-56.625
"ZINC000012446872"	-10.047	-56.616
"ZINC000023311813"	-10.583	-56.615
"ZINC000035561482"	-10.486	-56.611
"ZINC001529114140"	-10.015	-56.587
"ZINC000409294364"	-10.100	-56.583
"ZINC000585262878"	-10.629	-56.569
"ZINC000222419969"	-10.599	-56.539
"ZINC000072371937"	-10.132	-56.514
"ZINC000002109663"	-10.106	-56.506
"ZINC000000949670"	-10.508	-56.468
"ZINC000001148087"	-10.978	-56.465
"ZINC000019762454"	-10.493	-56.464
"ZINC000036408773"	-10.241	-56.461
"ZINC000022854277"	-10.484	-56.431
"ZINC000001050266"	-10.110	-56.422
"ZINC000306131152"	-10.705	-56.405
"ZINC000067787840"	-11.309	-56.405
"ZINC000003251008"	-10.275	-56.381
"ZINC000045887557"	-10.397	-56.381
"ZINC000071416337"	-10.451	-56.367
"ZINC000217361722"	-10.198	-56.366
"ZINC000024687339"	-10.023	-56.347
"ZINC000022373663"	-10.381	-56.320
"ZINC000058016907"	-10.383	-56.300
"ZINC000426528069"	-11.467	-56.298
"ZINC000685941462"	-10.335	-56.291
"ZINC000221190193"	-10.017	-56.290
"ZINC000017815641"	-10.133	-56.288
"ZINC000009761210"	-10.420	-56.287
"ZINC000005448625"	-10.094	-56.276
"ZINC000223874316"	-10.181	-56.254
"ZINC000072161903"	-10.301	-56.232
"ZINC000102578631"	-10.204	-56.209
"ZINC000001132208"	-10.327	-56.196
"ZINC000059109194"	-10.029	-56.177
"ZINC000072447409"	-10.316	-56.175
"ZINC000223810390"	-10.286	-56.160
"ZINC000004061216"	-10.769	-56.149
"ZINC000004772587"	-10.033	-56.148
"ZINC000021942608"	-10.034	-56.143
"ZINC000012256440"	-10.070	-56.135
"ZINC000001622759"	-10.413	-56.130
"ZINC000221216077"	-10.156	-56.127
"ZINC001506399066"	-10.967	-56.117
"ZINC000102578203"	-10.622	-56.113
"ZINC000004311852"	-10.667	-56.100
"ZINC000031555833"	-10.149	-56.074
"ZINC000013692089"	-10.075	-56.071
"ZINC000008990886"	-10.002	-56.069
"ZINC000020490080"	-10.414	-56.023
"ZINC000019744582"	-10.070	-56.017
"ZINC000216952280"	-10.023	-56.006
"ZINC000409065557"	-10.874	-55.984
"ZINC000041170821"	-11.098	-55.953
"ZINC000426500402"	-10.505	-55.952
"ZINC000002046178"	-10.385	-55.951
"ZINC000001367190"	-10.058	-55.900
"ZINC000008828312"	-10.378	-55.889
"ZINC000021873407"	-10.190	-55.885
"ZINC000022627007"	-10.297	-55.881
"ZINC000001460895"	-10.303	-55.879
"ZINC000004164435"	-10.322	-55.873
"ZINC000079112379"	-10.253	-55.862
"ZINC000072429051"	-10.478	-55.801
"ZINC000067655018"	-10.474	-55.793
"ZINC000306130538"	-10.488	-55.785
"ZINC000001184081"	-10.070	-55.770
"ZINC000004849222"	-10.954	-55.763
"ZINC000012879586"	-10.217	-55.757
"ZINC000000063080"	-10.303	-55.733
"ZINC000170625940"	-10.542	-55.712
"ZINC001704307552"	-10.071	-55.703
"ZINC000091381868"	-10.866	-55.693
"ZINC000299770745"	-10.139	-55.679
"ZINC000952981532"	-10.567	-55.652
"ZINC000012417674"	-10.090	-55.644
"ZINC000012383869"	-10.014	-55.629
"ZINC000253603124"	-10.392	-55.612
"ZINC000072473203"	-10.994	-55.582
"ZINC000000809673"	-10.031	-55.580
"ZINC000019016709"	-10.158	-55.566
"ZINC000005000628"	-10.117	-55.552
"ZINC000102892919"	-10.109	-55.516
"ZINC000072146739"	-10.028	-55.465
"ZINC000002494779"	-10.058	-55.457
"ZINC000035310757"	-10.098	-55.456
"ZINC000019341763"	-10.576	-55.423
"ZINC000096117782"	-10.095	-55.392
"ZINC000010112088"	-11.014	-55.389
"ZINC000019715197"	-10.106	-55.377
"ZINC000009783345"	-10.085	-55.374
"ZINC000022627165"	-10.081	-55.366
"ZINC000010412934"	-10.568	-55.349
"ZINC000019757568"	-10.169	-55.347
"ZINC000009650305"	-10.628	-55.337
"ZINC000096184283"	-10.750	-55.311
"ZINC000257272304"	-10.035	-55.307
"ZINC000057488430"	-10.625	-55.301
"ZINC000023157406"	-10.163	-55.298
"ZINC000008569477"	-10.030	-55.292
"ZINC000012161744"	-10.270	-55.276
"ZINC000096155639"	-10.101	-55.274
"ZINC000007500045"	-10.068	-55.266
"ZINC000004882503"	-10.406	-55.254
"ZINC000019840032"	-10.399	-55.253
"ZINC000426628690"	-10.135	-55.250
"ZINC000009569577"	-10.174	-55.225
"ZINC000010215885"	-10.593	-55.212
"ZINC000009414952"	-10.295	-55.209
"ZINC000096414566"	-10.350	-55.186
"ZINC000001149305"	-10.414	-55.181
"ZINC000010323009"	-10.257	-55.179
"ZINC000054104449"	-10.375	-55.176
"ZINC000012411674"	-10.048	-55.163
"ZINC000004987978"	-10.421	-55.122
"ZINC000071278865"	-10.081	-55.099
"ZINC000097619263"	-10.492	-55.098
"ZINC000020293750"	-10.020	-55.040
"ZINC000426584669"	-10.342	-55.033
"ZINC000019564776"	-10.171	-55.033
"ZINC000019742335"	-10.446	-55.000
"ZINC000009716771"	-11.401	-54.981
"ZINC001775978342"	-11.342	-54.954
"ZINC000009689775"	-11.089	-54.936
"ZINC000102531279"	-10.093	-54.933
"ZINC000000613298"	-10.546	-54.915
"ZINC000248029462"	-10.101	-54.913
"ZINC000022627474"	-10.564	-54.903
"ZINC001772804484"	-10.173	-54.902
"ZINC000000877045"	-10.120	-54.894
"ZINC000019574831"	-10.105	-54.890
"ZINC000008993655"	-10.164	-54.884
"ZINC000015012830"	-10.658	-54.883
"ZINC000020355992"	-10.290	-54.864
"ZINC000019567098"	-10.502	-54.862
"ZINC000009707407"	-10.065	-54.858
"ZINC000006674399"	-10.317	-54.819
"ZINC001704337970"	-10.773	-54.811
"ZINC001529195050"	-10.176	-54.786
"ZINC000012051702"	-10.554	-54.750
"ZINC000409229304"	-10.223	-54.735
"ZINC000042382617"	-10.091	-54.727
"ZINC000008625809"	-10.385	-54.726
"ZINC000059307524"	-10.622	-54.721
"ZINC000096232264"	-10.392	-54.713
"ZINC000009578833"	-10.228	-54.710
"ZINC000067673182"	-11.574	-54.695
"ZINC000226362791"	-10.045	-54.694
"ZINC000013632706"	-10.240	-54.659
"ZINC000000626574"	-10.607	-54.656
"ZINC000005273811"	-10.268	-54.648
"ZINC000013693491"	-10.147	-54.639
"ZINC000005244027"	-10.028	-54.579
"ZINC000011726679"	-10.051	-54.569
"ZINC000001352213"	-10.388	-54.554
"ZINC000022627354"	-10.595	-54.552
"ZINC000096117650"	-10.326	-54.546
"ZINC000019691719"	-10.152	-54.530
"ZINC000096443203"	-10.105	-54.530
"ZINC000043277725"	-10.130	-54.525
"ZINC000004427325"	-10.147	-54.523
"ZINC000091651501"	-10.112	-54.508
"ZINC000004858622"	-10.408	-54.484
"ZINC000091411800"	-10.221	-54.454
"ZINC000104189186"	-10.509	-54.434
"ZINC000020419386"	-10.036	-54.384
"ZINC000013566616"	-10.086	-54.372
"ZINC000003483318"	-10.183	-54.363
"ZINC000256027853"	-10.712	-54.351
"ZINC000008276551"	-10.111	-54.345
"ZINC000013494498"	-10.108	-54.334
"ZINC000004849138"	-10.397	-54.326
"ZINC001506410842"	-10.765	-54.321
"ZINC000022257422"	-10.622	-54.309
"ZINC000409045714"	-11.009	-54.290
"ZINC000096154798"	-10.525	-54.267
"ZINC000019085407"	-10.202	-54.254
"ZINC000426479157"	-10.084	-54.244
"ZINC000072400948"	-10.689	-54.223
"ZINC000516421379"	-10.247	-54.223
"ZINC000082170656"	-10.436	-54.213
"ZINC000008215551"	-10.605	-54.210
"ZINC000585291168"	-10.939	-54.208
"ZINC000095362134"	-10.263	-54.197
"ZINC000004991696"	-10.048	-54.194
"ZINC000072392023"	-10.660	-54.181
"ZINC000095477616"	-10.543	-54.153
"ZINC000408963768"	-10.331	-54.121
"ZINC000004556227"	-10.051	-54.114
"ZINC000017189618"	-10.145	-54.099
"ZINC000009908440"	-10.184	-54.093
"ZINC000019349173"	-10.137	-54.062
"ZINC000019219468"	-10.059	-54.053
"ZINC000011665242"	-10.189	-54.050
"ZINC000067968057"	-10.246	-54.041
"ZINC000001062052"	-10.058	-54.031
"ZINC000023337934"	-10.389	-54.028
"ZINC000257311815"	-10.737	-54.028
"ZINC000248139657"	-10.808	-54.012
"ZINC000014230216"	-10.695	-53.980
"ZINC000152183104"	-10.442	-53.978
"ZINC000035317624"	-10.246	-53.978
"ZINC000000308046"	-10.050	-53.969
"ZINC000071767149"	-10.019	-53.956
"ZINC000021942663"	-10.276	-53.945
"ZINC000006091882"	-10.417	-53.943
"ZINC000097475504"	-10.114	-53.943
"ZINC000001320294"	-10.206	-53.923
"ZINC000012814284"	-10.427	-53.912
"ZINC000022627186"	-10.314	-53.907
"ZINC000021010342"	-10.226	-53.906
"ZINC000020169323"	-10.072	-53.886
"ZINC000534656700"	-10.337	-53.884
"ZINC000072014028"	-10.232	-53.883
"ZINC000584898550"	-10.318	-53.880
"ZINC000023135622"	-10.490	-53.851
"ZINC000095521242"	-10.017	-53.849
"ZINC000091662970"	-10.279	-53.839
"ZINC000011530258"	-10.003	-53.826
"ZINC000330254867"	-10.159	-53.826
"ZINC000010282971"	-10.561	-53.793
"ZINC000072139080"	-10.110	-53.771
"ZINC000007342956"	-10.109	-53.762
"ZINC000004275220"	-11.829	-53.734
"ZINC000004905859"	-10.287	-53.713
"ZINC000225861382"	-10.101	-53.709
"ZINC000010255804"	-10.118	-53.688
"ZINC000023337404"	-10.108	-53.670
