"Title"	"Pharmacophore-Fit Score"	"docking score"
"ZINC000019739838"	65.870	-9.671
"ZINC000257264691"	65.950	-9.671
"ZINC000216958257"	66.000	-9.671
"ZINC000015907297"	66.720	-9.671
"ZINC000055118882"	65.130	-9.671
"ZINC000009118396"	66.310	-9.671
"ZINC000409411848"	65.650	-9.671
"ZINC000001372458"	66.170	-9.671
"ZINC000077099886"	64.650	-9.671
"ZINC000102881588"	86.220	-9.671
"ZINC000009380773"	65.550	-9.671
"ZINC000036104872"	65.880	-9.671
"ZINC000299764403"	66.500	-9.671
"ZINC000005210253"	65.460	-9.671
"ZINC000019237819"	65.800	-9.671
"ZINC000604404486"	65.490	-9.671
"ZINC000000817623"	66.890	-9.671
"ZINC000104245443"	66.410	-9.670
"ZINC000306127674"	65.370	-9.670
"ZINC000019781930"	65.610	-9.670
"ZINC000020308202"	66.730	-9.670
"ZINC000057487827"	65.720	-9.670
"ZINC000028207776"	66.750	-9.670
"ZINC000019717515"	66.140	-9.670
"ZINC000010060186"	65.330	-9.670
"ZINC000008922536"	65.620	-9.670
"ZINC000049006287"	66.280	-9.670
"ZINC000002798495"	64.970	-9.670
"ZINC000020512607"	65.300	-9.670
"ZINC000012390380"	65.530	-9.670
"ZINC000036358121"	66.190	-9.670
"ZINC000102737880"	76.800	-9.670
"ZINC000036398372"	65.520	-9.670
"ZINC000049003802"	64.980	-9.670
"ZINC000067649869"	66.310	-9.670
"ZINC000009433763"	65.510	-9.670
"ZINC000009645489"	75.790	-9.669
"ZINC000107771219"	67.050	-9.669
"ZINC000019691741"	66.210	-9.669
"ZINC000036359773"	66.300	-9.669
"ZINC000008387133"	65.740	-9.669
"ZINC001775974602"	66.410	-9.669
"ZINC001772818192"	65.350	-9.669
"ZINC000020528498"	66.650	-9.669
"ZINC000016690106"	65.930	-9.669
"ZINC000059257425"	66.190	-9.669
"ZINC000256048739"	65.720	-9.669
"ZINC000060324056"	65.630	-9.669
"ZINC000003521851"	65.480	-9.669
"ZINC000003268480"	65.900	-9.668
"ZINC000008810800"	65.610	-9.668
"ZINC000012390767"	66.940	-9.668
"ZINC000001110265"	66.090	-9.668
"ZINC000004556210"	65.610	-9.668
"ZINC000057487765"	67.180	-9.668
"ZINC000102926176"	66.020	-9.668
"ZINC000096114617"	66.620	-9.668
"ZINC000071760695"	66.180	-9.668
"ZINC000057487841"	66.590	-9.668
"ZINC000033302203"	64.680	-9.668
"ZINC000055080837"	66.080	-9.668
"ZINC000004381355"	66.890	-9.668
"ZINC000016044619"	65.850	-9.668
"ZINC000048360814"	65.940	-9.668
"ZINC000072166996"	65.910	-9.668
"ZINC001775970476"	65.480	-9.668
"ZINC000020906557"	65.580	-9.668
"ZINC000006840507"	66.990	-9.668
"ZINC000032843041"	66.300	-9.668
"ZINC000010220408"	65.830	-9.668
"ZINC000015019306"	65.300	-9.667
"ZINC000019375579"	75.960	-9.667
"ZINC000036709576"	65.950	-9.667
"ZINC000022057060"	65.860	-9.667
"ZINC000225009963"	65.000	-9.667
"ZINC000000707143"	67.470	-9.667
"ZINC000261365261"	65.930	-9.667
"ZINC000012708927"	65.560	-9.667
"ZINC000067218540"	65.950	-9.667
"ZINC000020590682"	66.370	-9.667
"ZINC000018196568"	65.690	-9.667
"ZINC000003279978"	65.950	-9.667
"ZINC000299761394"	66.880	-9.666
"ZINC000008393140"	66.480	-9.666
"ZINC000306134363"	76.920	-9.666
"ZINC000027986978"	65.730	-9.666
"ZINC000070635689"	64.870	-9.666
"ZINC000008868662"	65.750	-9.666
"ZINC000067216347"	67.420	-9.666
"ZINC000004878839"	65.700	-9.666
"ZINC000022627537"	86.040	-9.666
"ZINC000010112595"	64.840	-9.666
"ZINC000013684167"	65.880	-9.666
"ZINC000257279333"	65.570	-9.666
"ZINC000005360622"	65.680	-9.666
"ZINC000257234542"	66.640	-9.666
"ZINC000000751768"	64.670	-9.666
"ZINC000028221066"	65.850	-9.665
"ZINC000100065332"	75.820	-9.665
"ZINC000006530966"	65.950	-9.665
"ZINC000004510531"	65.670	-9.665
"ZINC000046020525"	64.320	-9.665
"ZINC000030683293"	66.240	-9.665
"ZINC000222733607"	65.010	-9.665
"ZINC000001465778"	65.990	-9.665
"ZINC000014672793"	66.300	-9.665
"ZINC000257204108"	75.930	-9.665
"ZINC000012276320"	66.020	-9.665
"ZINC000040133049"	66.080	-9.664
"ZINC000067726000"	65.930	-9.664
"ZINC000020418649"	66.210	-9.664
"ZINC000002514757"	66.400	-9.664
"ZINC000012539653"	65.340	-9.664
"ZINC000009678942"	66.020	-9.664
"ZINC000093840962"	66.230	-9.664
"ZINC000022578034"	65.070	-9.664
"ZINC000214315116"	65.880	-9.664
"ZINC000006624158"	66.140	-9.664
"ZINC000095352689"	65.460	-9.664
"ZINC000001244360"	65.140	-9.664
"ZINC000206938954"	65.600	-9.664
"ZINC000006907780"	65.560	-9.664
"ZINC000004855157"	66.560	-9.664
"ZINC000102510809"	65.210	-9.664
"ZINC000044168193"	66.040	-9.663
"ZINC000057712678"	65.450	-9.663
"ZINC000085409852"	65.240	-9.663
"ZINC000004814613"	66.480	-9.663
"ZINC000014710524"	75.400	-9.663
"ZINC000000898338"	64.760	-9.663
"ZINC000009064570"	64.510	-9.663
"ZINC000195541943"	66.280	-9.663
"ZINC001529098903"	66.410	-9.663
"ZINC000023157319"	65.550	-9.663
"ZINC000005060090"	65.210	-9.663
"ZINC000026963121"	65.330	-9.663
"ZINC000051325923"	66.050	-9.663
"ZINC000002449583"	65.600	-9.663
"ZINC000019625759"	64.960	-9.663
"ZINC000012760321"	66.210	-9.663
"ZINC000008962439"	64.920	-9.663
"ZINC000002060588"	76.240	-9.663
"ZINC000014807120"	65.990	-9.663
"ZINC000004565685"	66.100	-9.662
"ZINC000001775616"	75.320	-9.662
"ZINC000030675735"	65.530	-9.662
"ZINC000005394078"	65.250	-9.662
"ZINC000058533539"	66.790	-9.662
"ZINC000014222622"	66.360	-9.662
"ZINC000102751908"	66.190	-9.662
"ZINC000224824040"	65.210	-9.662
"ZINC000013624935"	65.330	-9.662
"ZINC000016949351"	65.370	-9.662
"ZINC000001413611"	66.100	-9.662
"ZINC000121545924"	65.130	-9.662
"ZINC000097217434"	65.910	-9.662
"ZINC000004890876"	66.110	-9.662
"ZINC000408608403"	65.590	-9.662
"ZINC000000631357"	66.330	-9.662
"ZINC000225549824"	64.360	-9.662
"ZINC000039467506"	66.370	-9.662
"ZINC000008922056"	66.490	-9.662
"ZINC000009172101"	65.890	-9.661
"ZINC000408549037"	64.260	-9.661
"ZINC000408548735"	66.120	-9.661
"ZINC000002891977"	66.350	-9.661
"ZINC000408542097"	65.530	-9.661
"ZINC000041083032"	65.340	-9.661
"ZINC000001144783"	65.260	-9.661
"ZINC000057506770"	66.060	-9.661
"ZINC000095363498"	65.460	-9.661
"ZINC000100643563"	66.520	-9.661
"ZINC000011790288"	66.610	-9.661
"ZINC000012767313"	65.290	-9.661
"ZINC000072401979"	64.830	-9.661
"ZINC000002776129"	64.640	-9.661
"ZINC000096184283"	65.360	-9.661
"ZINC000409065671"	65.100	-9.661
"ZINC000000157678"	65.370	-9.661
"ZINC000018193168"	66.990	-9.661
"ZINC000023073150"	76.260	-9.661
"ZINC000008289039"	66.480	-9.660
"ZINC000005533365"	65.090	-9.660
"ZINC000004786649"	66.620	-9.660
"ZINC000020275301"	65.960	-9.660
"ZINC000618257177"	66.500	-9.660
"ZINC000952862242"	66.880	-9.660
"ZINC000257250871"	65.610	-9.660
"ZINC000604404548"	66.250	-9.660
"ZINC000032931451"	66.970	-9.660
"ZINC000019894408"	66.130	-9.660
"ZINC000019587179"	65.920	-9.660
"ZINC000021131218"	65.340	-9.660
"ZINC000222764738"	66.320	-9.660
"ZINC000004814607"	66.200	-9.660
"ZINC000022627640"	66.360	-9.660
"ZINC000021793290"	64.380	-9.660
"ZINC000009937963"	65.680	-9.660
"ZINC000012868627"	65.860	-9.659
"ZINC000098211388"	66.080	-9.659
"ZINC000005331882"	64.710	-9.659
"ZINC000096495444"	65.790	-9.659
"ZINC000216959389"	66.370	-9.659
"ZINC000042382610"	66.270	-9.659
"ZINC000019578641"	65.340	-9.659
"ZINC000036618562"	66.010	-9.659
"ZINC000408843617"	66.540	-9.659
"ZINC000032895098"	66.320	-9.659
"ZINC000217677628"	66.560	-9.659
"ZINC000008977480"	65.150	-9.659
"ZINC000005246969"	65.860	-9.659
"ZINC000057490834"	66.380	-9.659
"ZINC000010214202"	75.780	-9.659
"ZINC000095115989"	66.040	-9.659
"ZINC000001352152"	67.000	-9.659
"ZINC000023156772"	65.860	-9.659
"ZINC000096155089"	66.680	-9.658
"ZINC000011691570"	65.220	-9.658
"ZINC000008782423"	65.880	-9.658
"ZINC000000628266"	66.080	-9.658
"ZINC000005036953"	65.770	-9.658
"ZINC000524733525"	65.020	-9.658
"ZINC000000796002"	65.770	-9.658
"ZINC000019342502"	65.240	-9.658
"ZINC000008405160"	66.160	-9.658
"ZINC000011665242"	64.640	-9.658
"ZINC000048170738"	75.900	-9.658
"ZINC000022275231"	65.650	-9.658
"ZINC000096156570"	65.450	-9.658
"ZINC000015861830"	65.590	-9.658
"ZINC000019567098"	66.180	-9.658
"ZINC000227725947"	66.400	-9.658
"ZINC000071285081"	65.930	-9.657
"ZINC000006671754"	65.290	-9.657
"ZINC000019571053"	65.910	-9.657
"ZINC000524735344"	66.070	-9.657
"ZINC000009579439"	66.270	-9.657
"ZINC000257319141"	65.620	-9.657
"ZINC000072340060"	65.860	-9.657
"ZINC000096100022"	66.990	-9.657
"ZINC000001320559"	65.460	-9.657
"ZINC000012820208"	66.490	-9.657
"ZINC000006629816"	66.420	-9.657
"ZINC000019851495"	65.220	-9.657
"ZINC000224587274"	65.160	-9.657
"ZINC000060240649"	65.690	-9.657
"ZINC000032907284"	65.490	-9.657
"ZINC000195541846"	65.590	-9.656
"ZINC000035476343"	65.340	-9.656
"ZINC000408644637"	66.280	-9.656
"ZINC000409005125"	64.110	-9.656
"ZINC000023074494"	66.000	-9.656
"ZINC000019739588"	65.850	-9.656
"ZINC000012655668"	66.030	-9.656
"ZINC000005000048"	66.490	-9.656
"ZINC000009939244"	67.570	-9.656
"ZINC001569985960"	65.870	-9.656
"ZINC001529154102"	66.000	-9.656
"ZINC000003059323"	64.810	-9.656
"ZINC000004751542"	66.600	-9.656
"ZINC000020308813"	66.210	-9.656
"ZINC000022626308"	76.000	-9.656
"ZINC000002204743"	66.280	-9.656
"ZINC000009805893"	65.760	-9.656
"ZINC000057426726"	65.700	-9.656
"ZINC001529195320"	66.380	-9.656
"ZINC000005795213"	65.490	-9.656
"ZINC000001033712"	65.380	-9.656
"ZINC000409420680"	66.420	-9.656
"ZINC000057128670"	65.930	-9.656
"ZINC000017846795"	67.080	-9.656
"ZINC000072374482"	74.980	-9.656
"ZINC000065460438"	65.520	-9.656
"ZINC000000930550"	65.140	-9.656
"ZINC000409349190"	65.620	-9.656
"ZINC000000755314"	66.050	-9.655
"ZINC000035311983"	66.020	-9.655
"ZINC000012858390"	65.630	-9.655
"ZINC000003063642"	66.740	-9.655
"ZINC000257257900"	64.930	-9.655
"ZINC000055100212"	66.130	-9.655
"ZINC000012134235"	66.230	-9.655
"ZINC000003249593"	65.420	-9.655
"ZINC000009058434"	65.350	-9.655
"ZINC000100966094"	66.400	-9.655
"ZINC000067255252"	65.460	-9.655
"ZINC000000947308"	66.110	-9.655
"ZINC000072167348"	64.590	-9.655
"ZINC000002867264"	65.350	-9.654
"ZINC000043200326"	65.500	-9.654
"ZINC000008589908"	65.800	-9.654
"ZINC000227143696"	76.440	-9.654
"ZINC000058166222"	65.590	-9.654
"ZINC000000930549"	65.510	-9.654
"ZINC000000446484"	65.160	-9.654
"ZINC000072389492"	65.630	-9.654
"ZINC000409380198"	66.300	-9.654
"ZINC000008392235"	65.860	-9.654
"ZINC000827972683"	64.370	-9.654
"ZINC000225664214"	65.410	-9.654
"ZINC000095516923"	65.710	-9.654
"ZINC000225690093"	65.600	-9.653
"ZINC000003630270"	66.240	-9.653
"ZINC000001108542"	65.950	-9.653
"ZINC000104827607"	66.950	-9.653
"ZINC000009672475"	66.000	-9.653
"ZINC000022606070"	65.510	-9.653
"ZINC000065410512"	75.690	-9.653
"ZINC000019933462"	66.100	-9.653
"ZINC000072167243"	65.120	-9.653
"ZINC000008816982"	66.300	-9.653
"ZINC000055212094"	65.540	-9.653
"ZINC000408612080"	65.500	-9.653
"ZINC000012513670"	65.250	-9.653
"ZINC000095517142"	65.520	-9.653
"ZINC000006128167"	65.740	-9.653
"ZINC000534658818"	76.550	-9.653
"ZINC000004320229"	66.210	-9.653
"ZINC000022935467"	65.820	-9.653
"ZINC000067895307"	65.850	-9.653
"ZINC000426406055"	65.750	-9.653
"ZINC000063110738"	75.580	-9.653
"ZINC000002850602"	75.860	-9.652
"ZINC000014749057"	65.610	-9.652
"ZINC000408994287"	65.600	-9.652
"ZINC000102377740"	65.010	-9.652
"ZINC000009970961"	66.270	-9.652
"ZINC000022233202"	65.780	-9.652
"ZINC000009805869"	65.780	-9.652
"ZINC000252498675"	64.280	-9.652
"ZINC000585135992"	65.510	-9.652
"ZINC000000783432"	76.890	-9.652
"ZINC000008476702"	66.280	-9.652
"ZINC000004187069"	66.210	-9.652
"ZINC000102377680"	65.320	-9.651
"ZINC000257344362"	64.730	-9.651
"ZINC000009382790"	66.880	-9.651
"ZINC000002103465"	65.460	-9.651
"ZINC000011422191"	65.940	-9.651
"ZINC000040284850"	64.840	-9.651
"ZINC000020310599"	66.280	-9.651
"ZINC001775968530"	66.190	-9.651
"ZINC000013690484"	66.140	-9.651
"ZINC000102736372"	66.300	-9.651
"ZINC000058156054"	66.460	-9.651
"ZINC000019567577"	65.940	-9.651
"ZINC000074935858"	64.840	-9.651
"ZINC000004881501"	65.940	-9.651
"ZINC000013585004"	65.950	-9.651
"ZINC000019363263"	66.070	-9.650
"ZINC000008954822"	66.210	-9.650
"ZINC000002396883"	66.810	-9.650
"ZINC000028232030"	65.900	-9.650
"ZINC000227143878"	66.430	-9.650
"ZINC000091871747"	64.550	-9.650
"ZINC000000986154"	66.360	-9.650
"ZINC000102893915"	65.110	-9.650
"ZINC000408590439"	65.620	-9.650
"ZINC000009056288"	65.180	-9.650
"ZINC000006910583"	65.900	-9.650
"ZINC000016690100"	65.920	-9.650
"ZINC000057504561"	65.750	-9.650
"ZINC000006811982"	65.620	-9.650
"ZINC000003477147"	66.530	-9.650
"ZINC000408575208"	65.510	-9.649
"ZINC000008079120"	76.620	-9.649
"ZINC000022609540"	66.610	-9.649
"ZINC000032524934"	75.420	-9.649
"ZINC000101049059"	65.960	-9.649
"ZINC000101049057"	65.940	-9.649
"ZINC000107709181"	66.160	-9.649
"ZINC000013625214"	66.100	-9.649
"ZINC000022516305"	65.800	-9.649
"ZINC000019554492"	66.070	-9.649
"ZINC000408562516"	65.630	-9.649
"ZINC000023157017"	66.240	-9.649
"ZINC000007618404"	65.440	-9.649
"ZINC000057332483"	66.090	-9.649
"ZINC000001132208"	67.080	-9.649
"ZINC000223647746"	66.590	-9.649
"ZINC000000930581"	65.440	-9.649
"ZINC000022998597"	66.530	-9.649
"ZINC000031903518"	75.490	-9.649
"ZINC000012609578"	66.010	-9.649
"ZINC000019757856"	65.440	-9.648
"ZINC000095353749"	65.780	-9.648
"ZINC000065409873"	65.630	-9.648
"ZINC000009669575"	66.320	-9.648
"ZINC000013569577"	66.050	-9.648
"ZINC000012535386"	66.510	-9.648
"ZINC000015012639"	65.320	-9.648
"ZINC000065407388"	65.350	-9.648
"ZINC000055104581"	65.720	-9.648
"ZINC000022628035"	65.500	-9.648
"ZINC000020065916"	66.040	-9.648
"ZINC000004585114"	65.980	-9.648
"ZINC000004320022"	66.040	-9.648
"ZINC000011768205"	65.820	-9.648
"ZINC000019937964"	65.810	-9.647
"ZINC000018146105"	66.130	-9.647
"ZINC000334158554"	65.540	-9.647
"ZINC000007508964"	66.310	-9.647
"ZINC000027990916"	65.890	-9.647
"ZINC000020866105"	64.930	-9.647
"ZINC000292476679"	65.920	-9.647
"ZINC000009866197"	66.080	-9.647
"ZINC000001423114"	65.520	-9.647
"ZINC000067947167"	64.630	-9.647
"ZINC000004550696"	67.130	-9.647
"ZINC000014135519"	65.670	-9.647
"ZINC000027995622"	66.260	-9.647
"ZINC000027651287"	65.770	-9.647
"ZINC000009013852"	66.730	-9.647
"ZINC000225241160"	65.990	-9.647
"ZINC000002541920"	65.220	-9.647
"ZINC000002470541"	66.410	-9.647
"ZINC000408545531"	66.010	-9.647
"ZINC000040396358"	65.960	-9.647
"ZINC000102549130"	66.080	-9.647
"ZINC000331589900"	66.090	-9.646
"ZINC000223702845"	65.730	-9.646
"ZINC000005354352"	65.230	-9.646
"ZINC000020729201"	66.320	-9.646
"ZINC000001279257"	66.260	-9.646
"ZINC000012909550"	65.870	-9.646
"ZINC000020308112"	66.060	-9.646
"ZINC000009288882"	65.460	-9.646
"ZINC000023158286"	66.450	-9.646
"ZINC000044791721"	65.890	-9.646
"ZINC000169752412"	66.010	-9.646
"ZINC000079502116"	66.990	-9.646
"ZINC000020037366"	65.980	-9.646
"ZINC000072432569"	65.050	-9.646
"ZINC000256001940"	65.560	-9.646
"ZINC000097088210"	65.630	-9.646
"ZINC000000956883"	65.780	-9.646
"ZINC000001104695"	66.110	-9.646
"ZINC000408814988"	65.330	-9.646
"ZINC000033004330"	65.870	-9.646
"ZINC000263618011"	65.890	-9.645
"ZINC000004266832"	66.230	-9.645
"ZINC000012349984"	65.940	-9.645
"ZINC000823387988"	65.650	-9.645
"ZINC001775984040"	76.050	-9.645
"ZINC000004551576"	65.870	-9.645
"ZINC000001188834"	65.750	-9.645
"ZINC000004635135"	65.610	-9.645
"ZINC001775970924"	66.480	-9.645
"ZINC000013997593"	66.570	-9.645
"ZINC000019564321"	66.170	-9.645
"ZINC000096544397"	65.340	-9.645
"ZINC000008865317"	66.890	-9.644
"ZINC000022627035"	75.840	-9.644
"ZINC000079480560"	66.840	-9.644
"ZINC000019709491"	65.490	-9.644
"ZINC000100496509"	66.580	-9.644
"ZINC000409358643"	66.310	-9.644
"ZINC000013942699"	65.910	-9.644
"ZINC000008931782"	66.340	-9.644
"ZINC000003469027"	65.550	-9.644
"ZINC000009303639"	66.130	-9.644
"ZINC000017195478"	65.920	-9.644
"ZINC000016991772"	66.180	-9.644
"ZINC000009152584"	65.880	-9.644
"ZINC000004855098"	65.840	-9.644
"ZINC000064220304"	65.810	-9.644
"ZINC000091452664"	65.840	-9.644
"ZINC000011929997"	65.690	-9.644
"ZINC000019861571"	66.280	-9.643
"ZINC000002119942"	66.210	-9.643
"ZINC000102878715"	76.310	-9.643
"ZINC000102707366"	65.450	-9.643
"ZINC000019758303"	66.150	-9.643
"ZINC000039559781"	76.420	-9.643
"ZINC000019564776"	65.780	-9.643
"ZINC000012116838"	65.260	-9.643
"ZINC000257311815"	65.960	-9.643
"ZINC000005017637"	64.240	-9.643
"ZINC000225281629"	66.160	-9.643
"ZINC000020192751"	65.900	-9.643
"ZINC000033497984"	66.610	-9.643
"ZINC000005102469"	75.990	-9.643
"ZINC000057426357"	66.010	-9.643
"ZINC000009830157"	66.240	-9.643
"ZINC000299788298"	65.820	-9.643
"ZINC000101288197"	64.930	-9.643
"ZINC000032777043"	65.570	-9.643
"ZINC000001450315"	65.260	-9.642
"ZINC000035252631"	65.400	-9.642
"ZINC000020219670"	66.420	-9.642
"ZINC000001277341"	65.760	-9.642
"ZINC000239175824"	65.980	-9.642
"ZINC001506416586"	67.070	-9.642
"ZINC000072145470"	66.090	-9.642
"ZINC000000812025"	66.170	-9.642
"ZINC001506412359"	66.440	-9.642
"ZINC000012539318"	65.460	-9.642
"ZINC000003444704"	65.540	-9.642
"ZINC000017192048"	65.260	-9.642
"ZINC000077470311"	65.830	-9.642
"ZINC000065098351"	66.030	-9.642
"ZINC000005882947"	65.980	-9.642
"ZINC000096483104"	66.000	-9.642
"ZINC000011847560"	75.820	-9.641
"ZINC000009210230"	66.140	-9.641
"ZINC000098119858"	65.890	-9.641
"ZINC000227143490"	67.090	-9.641
"ZINC000036639369"	76.110	-9.641
"ZINC000075155736"	65.910	-9.641
"ZINC000005482931"	66.000	-9.641
"ZINC000066045264"	65.080	-9.641
"ZINC000059139630"	66.350	-9.641
"ZINC000102494003"	75.830	-9.641
"ZINC000010394981"	66.270	-9.641
"ZINC000001409556"	66.790	-9.641
"ZINC000169776533"	75.540	-9.641
"ZINC000005049494"	65.460	-9.641
"ZINC000006630125"	66.530	-9.641
"ZINC000006203972"	66.570	-9.640
"ZINC000004663523"	65.890	-9.640
"ZINC000044841238"	65.230	-9.640
"ZINC000003348801"	65.620	-9.640
"ZINC000022626980"	76.160	-9.640
"ZINC000409409577"	65.740	-9.640
"ZINC000022626127"	65.640	-9.640
"ZINC000096116280"	65.100	-9.640
"ZINC000019811312"	75.160	-9.640
"ZINC000022231322"	65.230	-9.640
"ZINC000223074305"	66.240	-9.640
"ZINC000001165454"	66.260	-9.640
"ZINC000072375056"	65.990	-9.640
"ZINC000011903191"	65.360	-9.640
"ZINC000216904567"	65.200	-9.640
"ZINC000001321563"	66.670	-9.640
"ZINC000219824739"	65.980	-9.640
"ZINC000004553481"	65.960	-9.640
"ZINC000008476654"	65.780	-9.640
"ZINC000012571327"	66.240	-9.640
"ZINC000408557405"	66.000	-9.640
"ZINC000016991768"	65.710	-9.640
"ZINC000000783406"	65.730	-9.640
"ZINC000005043451"	64.970	-9.639
"ZINC000020308225"	65.480	-9.639
"ZINC000016690108"	65.720	-9.639
"ZINC000019568543"	65.980	-9.639
"ZINC000005240104"	66.400	-9.639
"ZINC000019524840"	65.520	-9.639
"ZINC000013669332"	65.830	-9.639
"ZINC000028085567"	66.340	-9.639
"ZINC000000806962"	66.390	-9.639
"ZINC000014222447"	65.660	-9.639
"ZINC000009403974"	66.140	-9.639
"ZINC000006110703"	65.750	-9.639
"ZINC000019594756"	65.520	-9.639
"ZINC000022609781"	65.940	-9.639
"ZINC000032284780"	66.420	-9.639
"ZINC000065408625"	75.400	-9.639
"ZINC000257313623"	66.160	-9.639
"ZINC000065508152"	75.910	-9.639
"ZINC000102707478"	65.650	-9.638
"ZINC000009310862"	65.600	-9.638
"ZINC000019534898"	65.850	-9.638
"ZINC000011615699"	66.160	-9.638
"ZINC000022609554"	76.740	-9.638
"ZINC000084711140"	66.780	-9.638
"ZINC000020206299"	65.970	-9.637
"ZINC000019911546"	65.510	-9.637
"ZINC000057489850"	66.300	-9.637
"ZINC000008589010"	66.320	-9.637
"ZINC000003531077"	65.780	-9.637
"ZINC000019691625"	66.420	-9.637
"ZINC000033012707"	65.050	-9.637
"ZINC000205974086"	66.980	-9.637
"ZINC000067258126"	65.900	-9.637
"ZINC000104110520"	66.500	-9.637
"ZINC000013847999"	65.950	-9.636
"ZINC000067285421"	66.540	-9.636
"ZINC000019564341"	65.690	-9.636
"ZINC000022358783"	65.300	-9.636
"ZINC000036104760"	65.450	-9.636
"ZINC000000513253"	65.840	-9.636
"ZINC000067833658"	66.060	-9.636
"ZINC000057486776"	65.450	-9.636
"ZINC000102879510"	75.470	-9.636
"ZINC000004548936"	65.540	-9.636
"ZINC000013980453"	65.630	-9.636
"ZINC000012143763"	64.130	-9.636
"ZINC000007365042"	65.150	-9.636
"ZINC000022854483"	66.280	-9.636
"ZINC000216798609"	66.230	-9.636
"ZINC000096191816"	65.270	-9.636
"ZINC000012442636"	66.410	-9.636
"ZINC000227143230"	67.050	-9.636
"ZINC000048985869"	66.020	-9.636
"ZINC000033327343"	65.810	-9.636
"ZINC000216960231"	66.750	-9.635
"ZINC000012513033"	65.760	-9.635
"ZINC000001120938"	66.120	-9.635
"ZINC000006563903"	65.870	-9.635
"ZINC000102369190"	64.950	-9.635
"ZINC000011773709"	65.520	-9.635
"ZINC000004626397"	64.440	-9.635
"ZINC000257305339"	65.850	-9.635
"ZINC000017074017"	65.970	-9.635
"ZINC000108940676"	66.100	-9.635
"ZINC000003128214"	66.000	-9.635
"ZINC000097425461"	65.430	-9.635
"ZINC000049408535"	65.460	-9.634
"ZINC000013133916"	66.190	-9.634
"ZINC000017246638"	67.170	-9.634
"ZINC000065492866"	65.100	-9.634
"ZINC000001393576"	65.490	-9.634
"ZINC000006296767"	65.800	-9.634
"ZINC000067235894"	75.650	-9.634
"ZINC000001204075"	65.910	-9.634
"ZINC000000867611"	65.800	-9.634
"ZINC000020530437"	65.900	-9.634
"ZINC000040132481"	65.880	-9.634
"ZINC000022236995"	65.830	-9.634
"ZINC000102499976"	65.460	-9.634
"ZINC000022998599"	65.760	-9.634
"ZINC000012377250"	75.570	-9.633
"ZINC000257248970"	65.580	-9.633
"ZINC000002691528"	66.160	-9.633
"ZINC000065405410"	65.670	-9.633
"ZINC000019564068"	65.680	-9.633
"ZINC000209562312"	65.730	-9.633
"ZINC000001060221"	76.240	-9.633
"ZINC000004058218"	66.270	-9.633
"ZINC000013007143"	75.440	-9.633
"ZINC000104990956"	67.040	-9.633
"ZINC000008670801"	66.200	-9.633
"ZINC000095506984"	64.750	-9.633
"ZINC000000903156"	76.180	-9.632
"ZINC000011589683"	65.710	-9.632
"ZINC000108842874"	75.580	-9.632
"ZINC000011768258"	65.830	-9.632
"ZINC000112294428"	65.030	-9.632
"ZINC000007615877"	65.570	-9.632
"ZINC000020608121"	65.910	-9.632
"ZINC000408546803"	65.690	-9.632
"ZINC000001019992"	66.380	-9.632
"ZINC000019564156"	65.460	-9.632
"ZINC000008827180"	66.340	-9.632
"ZINC000009715097"	76.350	-9.632
"ZINC001772700429"	66.230	-9.632
"ZINC000096194404"	65.700	-9.632
"ZINC000022626066"	66.530	-9.632
"ZINC000040379055"	66.240	-9.632
"ZINC000409283936"	76.090	-9.631
"ZINC000015073342"	66.690	-9.631
"ZINC000000573682"	67.300	-9.631
"ZINC000014234838"	65.300	-9.631
"ZINC000038487238"	65.800	-9.631
"ZINC000013942058"	65.500	-9.631
"ZINC000000949956"	66.300	-9.631
"ZINC000002830728"	66.040	-9.631
"ZINC000008817571"	65.760	-9.631
"ZINC000102710856"	65.070	-9.631
"ZINC000006577994"	66.700	-9.631
"ZINC000102928145"	85.090	-9.631
"ZINC000009382901"	66.210	-9.631
"ZINC000102483250"	65.310	-9.631
"ZINC000101287822"	65.890	-9.631
"ZINC000057426512"	65.660	-9.631
"ZINC000001168837"	85.420	-9.631
